,VM weights,SMA weights
0,0.5944510115070046,0.5828420422318419
1,1.6104546087000338,1.2022689893193634
2,1.171118185441257,1.1644719931806875
3,2.473646744541659,2.420688551404386
4,3.436025584107014,3.424102482812907
5,3.116419838609847,3.532411620371612
6,3.9921655531496523,4.026396098449533
7,3.3777027688824095,3.6179691051067957
8,3.821249987132767,3.791015167855024
9,3.2767418566225066,3.309421587227064
10,3.5977696681055575,3.4915117570920673
11,3.408499260080151,3.444825684747945
12,3.7767006346388166,3.762768557278753
13,4.039894933590895,4.10395846569183
14,4.574416832642289,4.500850005605312
15,5.011220962357678,4.920505192825479
16,4.795754684189229,4.773082417159845
17,4.02151039558579,3.8230028068678332
18,4.114186561462166,3.9412245339706717
19,3.857757267213023,3.866089736895396
20,3.882167832411151,3.8283825536291527
21,3.756235763422145,3.7145636283216508
22,3.802309452266438,3.6395726026884416
23,3.6297464119102902,3.425752265854115
24,3.3363439991434456,3.1471139430859707
25,3.4288732915226756,3.3001836258967234
26,3.199839921971428,3.1559634759187563
27,3.1388424949183946,3.0285342257006533
28,2.9494880066371794,2.9573622029439854
29,2.828636345917858,2.7185301901663523
30,2.681515046585284,2.5399142576710076
31,2.422998647368667,2.418902571626973
32,2.473657156064305,2.4243259093063303
33,2.2272595429955833,2.370125347461034
34,2.184268252137829,2.3366793229889296
35,2.049645787418187,2.132161185925021
36,1.9688299721670324,2.004243873361787
37,2.0278350414392867,2.045086349446047
38,1.994157611522656,2.0610123528811166
39,1.879207486584852,1.9812930044583132
40,1.9454374617266756,1.9939224994480418
41,1.847241740156851,1.8888313028440162
42,1.8143086175917942,1.9424555962631471
43,1.845679016989647,1.930571189449422
44,1.8083737395877668,1.9511574848955922
45,1.7826868566632796,1.8602120302833995
46,1.7459340852192986,1.8428328192820451
47,1.6848353738918176,1.831124133324427
48,1.7075983305606441,1.8168482783033177
49,1.760278070515602,1.7998955705797128
50,1.6568412427641324,1.707492640329353
