,VM weights,SMA weights
0,0.5125270225440467,0.5109401474036779
1,2.3876836384945532,1.6230849873622502
2,1.9647836520834903,1.8604672353750473
3,4.045135141558463,3.7238561692947805
4,4.801878161194695,4.7071995859455145
5,5.833155277827747,5.64525332743179
6,4.988398413794816,4.739074629305272
7,5.760046435805535,5.485567710491262
8,4.640515541870722,4.275613846512919
9,5.908229521956056,5.084832498449987
10,5.367561113570573,4.827282469918107
11,6.6544644642064394,5.733493116887994
12,6.187384509033412,5.765402826342768
13,7.725882247407995,6.951271083542422
14,7.617096576100478,6.910950874701682
15,8.668827773663311,7.844456672991122
16,7.6723508255405175,7.002043286084188
17,8.019746908680938,6.78478453985471
18,7.661374349276532,6.50377693856531
19,7.567487588050385,6.556945348244818
20,7.414813702104232,6.333943673244908
21,7.311891652321391,6.340801493201221
22,6.525632095999703,5.693805059787994
23,6.460830550372718,5.579723274537998
24,6.094554641016479,5.090292460366124
25,5.893853330230796,5.11180491418168
26,5.588051369657577,5.088968388031962
27,5.460728868062394,4.872508391096292
28,5.219578099403501,4.576492422931153
29,4.905583008357564,4.2609464131059065
30,4.609043348397355,3.9375522745842932
31,4.308410672024978,3.6689155589958116
32,4.146249083020695,3.672974765078911
33,3.843152792212948,3.5269655074219988
34,3.769053641878133,3.4050185091145786
35,3.6715776779050366,3.3833889643975983
36,3.432173918235747,3.100692234289747
37,3.406824837919808,3.0663191149821754
38,3.403430827742462,3.070033012651828
39,3.242684768811034,3.0051717549385852
40,3.305448821182458,3.056853460572942
41,3.133690492687836,2.8346791521237593
42,2.9464426499255336,2.773193817900681
43,3.021886739908793,2.805902195807383
44,3.0080918765225735,2.8254312555000416
45,2.897930386313623,2.771561888060988
46,2.9058528371667567,2.7306320023796324
47,2.887038809077362,2.7200834849576685
48,2.9259258043647915,2.7304515073546773
49,2.918381147961223,2.6929016547992237
50,2.915762975604499,2.6573162696888524
