,time,acc_x,acc_y,acc_z,pulse,eda
0,0,00410.64,00129.39,00887.70,0.31,11.04
1,10,00402.83,00113.77,00876.46,0.32,11.02
2,20,00451.66,00105.47,00877.44,0.34,10.94
3,30,00459.96,00128.42,00888.18,0.36,10.96
4,40,00450.20,00099.12,00871.58,0.36,10.99
5,50,00430.66,00120.12,00878.91,0.37,10.93
6,60,00450.20,00109.86,00884.77,0.38,11.04
7,70,00418.46,00098.14,00886.72,0.39,10.54
8,80,00423.83,00106.45,00887.70,0.40,11.02
9,90,00435.55,00101.07,00853.52,0.41,11.04
10,100,00453.12,00089.84,00882.81,0.42,10.96
11,110,00425.29,00107.91,00880.86,0.44,10.97
12,120,00432.13,00103.03,00889.65,0.46,11.00
13,130,00422.85,00125.00,00886.72,0.47,11.04
14,140,00430.18,00118.65,00895.51,0.49,11.51
15,150,00423.34,00109.86,00883.79,0.50,11.04
16,160,00421.39,00134.77,00884.77,0.50,11.93
17,170,00410.64,00114.26,00887.70,0.50,10.97
18,180,00417.97,00118.16,00876.46,0.50,10.99
19,190,00438.96,00128.91,00888.67,0.49,11.16
20,200,00428.22,00122.07,00890.62,0.48,10.34
21,210,00429.69,00115.23,00893.55,0.47,10.96
22,220,00431.15,00119.14,00868.16,0.46,10.97
23,230,00443.85,00104.49,00910.16,0.45,11.02
24,240,00410.64,00110.84,00871.09,0.45,11.05
25,250,00439.45,00120.61,00885.25,0.44,11.25
26,260,00435.06,00106.93,00865.23,0.44,11.04
27,270,00434.57,00096.68,00885.25,0.44,11.04
28,280,00449.22,00111.33,00884.77,0.44,11.04
29,290,00449.71,00104.00,00878.42,0.44,10.97
30,300,00429.69,00101.56,00875.49,0.44,10.98
31,310,00445.80,00102.05,00867.68,0.44,11.04
32,320,00438.48,00109.86,00875.98,0.44,10.98
33,330,00436.04,00115.72,00888.67,0.44,11.23
34,340,00420.41,00118.16,00877.93,0.44,10.99
35,350,00423.34,00131.35,00879.39,0.44,11.02
36,360,00428.22,00124.02,00878.91,0.44,11.04
37,370,00417.97,00121.09,00878.42,0.44,11.05
38,380,00423.34,00118.16,00888.18,0.44,11.00
39,390,00425.78,00113.77,00880.86,0.44,11.02
