,VM weights,SMA weights
0,0.8276442989513518,0.8100044519304115
1,0.5078360855088266,0.4697032733234858
2,0.4722628601718094,0.4841297867052353
3,0.534371041631332,0.5914428265095619
4,1.3835220962609631,1.4628936936908292
5,1.3591510974300125,1.4315718024502182
6,1.6741095880917345,1.7273882033700145
7,1.6736121349556858,1.725805691655938
8,1.7882823100757728,1.759221781920646
9,1.7342501467895892,1.637991162878656
10,1.8758849881401216,1.8159132317156927
11,1.87301989493521,1.820254526208798
12,2.276501183527707,2.090717010889256
13,2.5002105746440355,2.2560475485574765
14,2.581099304261498,2.4642669183637165
15,2.7259505821153613,2.5163702584929712
16,2.682416215011928,2.5096343225600597
17,2.430207437208239,2.2581982476452187
18,2.2255557574395084,2.100021024849579
19,2.3020029364431926,2.1633307158218416
20,2.1857105351614488,2.0579243356190196
21,2.08663944873387,2.013463832436597
22,2.013702131564152,1.9722770242407066
23,2.024698571282129,1.9564424125835798
24,1.9195282359212076,1.8953769618652268
25,2.061180625600359,1.963021325227518
26,1.954175053952246,1.9156399752866649
27,1.91959121093084,1.820746993940476
28,1.949724012408921,1.8803725269364078
29,1.8015579911091393,1.7330839521887629
30,1.7027939395098914,1.6482440107216798
31,1.6686257681598504,1.677009263356062
32,1.6246003077307325,1.644750487713902
33,1.583142883838072,1.6320754831601605
34,1.565977520060143,1.6702032076978899
35,1.4734048339122177,1.59875343872918
36,1.5323370547645634,1.5875773831879731
37,1.4938021837522217,1.554253222823749
38,1.4381117142162074,1.5646735554437279
39,1.439783133457197,1.600206121610361
40,1.4516950401901514,1.5737704100719532
41,1.4060648146069172,1.5174205099455522
42,1.361509576855842,1.515746934514542
43,1.4275837645764078,1.5725340500607212
44,1.4050307320582551,1.5405284868800961
45,1.3637847717392515,1.522033850589143
46,1.3297466156236823,1.451631917080351
47,1.3253421316666008,1.4873757146360682
48,1.3151761760183043,1.4008445961027547
49,1.3130390125113764,1.4246877371764086
50,1.3381272427457247,1.4298429505979033
