,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00354.00,-01165.53,00656.25,0.00,0.21
1,10,-00179.69,-01235.35,00673.83,0.00,0.43
2,20,-00082.52,-01263.67,00646.00,0.00,0.18
3,30,00017.09,-01283.69,00613.28,0.00,0.35
4,40,00013.18,-01213.38,00590.82,0.00,0.16
5,50,-00016.11,-01127.44,00556.64,0.00,0.29
6,60,-00273.93,-00956.05,00554.69,0.00,0.13
7,70,-00509.28,-00851.56,00616.70,0.00,0.07
8,80,-00795.41,-00779.30,00630.37,0.00,0.02
9,90,-00808.11,-00689.94,00648.93,0.00,0.10
10,100,-00275.39,-00487.79,00645.02,0.00,0.10
11,110,00379.88,-00191.89,00594.24,0.00,0.12
12,120,00658.20,00065.43,00205.57,0.00,0.12
13,130,01211.43,00504.88,00030.27,0.00,0.16
14,140,00692.87,00941.89,00345.21,0.00,0.15
15,150,-00093.75,00846.68,00543.46,0.00,0.14
16,160,-00137.70,00278.81,00753.91,0.00,0.07
17,170,-00319.82,-00328.12,00870.61,0.00,0.09
18,180,-01464.84,-00832.03,00894.04,0.00,0.10
19,190,-02000.00,-01368.65,01341.80,0.00,0.25
20,200,-01976.07,-01392.58,01431.15,0.00,0.31
21,210,-01432.13,-01162.60,01197.75,0.00,0.68
22,220,-01147.46,-01033.69,01169.92,0.00,0.22
23,230,-01227.54,-00684.08,01006.84,0.00,0.16
24,240,-00934.08,-00803.71,00846.68,0.00,0.06
25,250,-00066.41,-01234.38,00637.70,0.00,0.16
26,260,-00001.95,-01512.21,00515.14,0.00,0.08
27,270,-00278.81,-01373.54,00312.99,0.00,0.21
28,280,-00121.58,-01465.33,00275.88,0.00,0.06
29,290,00098.14,-01501.46,00267.09,0.00,0.26
30,300,00264.65,-01555.18,00216.31,0.00,0.10
31,310,00387.21,-01652.34,00098.14,0.00,0.24
32,320,00467.29,-01685.55,-00005.86,0.00,0.10
33,330,00276.37,-01766.60,00112.30,0.00,0.24
34,340,00086.43,-01908.69,00301.76,0.00,0.13
35,350,-00202.15,-01824.22,00378.91,0.00,0.24
36,360,-00406.74,-01531.25,00381.84,0.00,0.12
37,370,-00601.07,-01125.00,00435.55,0.00,0.27
38,380,-00723.63,-00750.00,00456.54,0.00,0.10
39,390,-00700.20,-00446.78,00476.07,0.00,0.00
40,400,-00765.14,-00227.05,00475.59,0.00,0.10
41,410,-00758.79,-00039.06,00430.66,0.00,0.10
42,420,-00646.97,00250.00,00356.93,0.00,0.16
43,430,-00569.82,00456.54,00360.35,0.00,0.16
44,440,-00483.40,00651.37,00391.60,0.00,0.15
45,450,-00258.79,00794.92,00402.83,0.00,0.29
46,460,-00070.80,00759.77,00304.69,0.00,0.14
47,470,00187.50,01064.94,00265.14,0.00,0.27
48,480,00241.21,01172.36,00347.17,0.00,0.13
49,490,00218.75,01103.03,00496.09,0.00,0.28
50,500,00208.01,00928.22,00657.71,0.00,0.13
51,510,00083.98,00735.84,00838.38,0.00,0.30
52,520,-00130.86,00579.59,00913.57,0.00,0.14
53,530,-00335.45,00412.11,00896.97,0.00,0.22
54,540,-00359.37,00287.60,00649.41,0.00,0.13
55,550,-00121.58,00428.71,00416.99,0.00,0.23
56,560,-00179.20,00559.08,00282.71,0.00,0.12
