,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00437.50,-00530.27,00712.40,0.00,0.12
1,10,-00492.68,-00497.56,00625.49,0.00,0.30
2,20,-00537.11,-00442.38,00551.76,0.00,0.13
3,30,-00573.24,-00389.65,00504.88,0.00,0.29
4,40,-00611.33,-00339.36,00469.73,0.00,0.12
5,50,-00687.99,-00311.52,00481.93,0.00,0.29
6,60,-00739.26,-00308.11,00486.82,0.00,0.13
7,70,-00750.49,-00301.27,00519.04,0.00,0.29
8,80,-00790.04,-00291.50,00528.81,0.00,0.13
9,90,-00784.67,-00301.76,00573.73,0.00,0.33
10,100,-00775.39,-00299.80,00589.84,0.00,0.11
11,110,-00729.00,-00295.41,00618.16,0.00,0.29
12,120,-00688.96,-00262.70,00666.02,0.00,0.10
13,130,-00640.14,-00281.74,00695.80,0.00,0.29
14,140,-00612.79,-00277.34,00718.26,0.00,0.16
15,150,-00559.08,-00273.44,00768.07,0.00,0.27
16,160,-00516.11,-00250.98,00786.62,0.00,0.10
17,170,-00446.29,-00226.07,00796.87,0.00,0.28
18,180,-00445.31,-00215.33,00764.16,0.00,0.00
19,190,-00457.03,-00226.56,00724.12,0.00,0.26
20,200,-00496.09,-00232.91,00703.12,0.00,0.10
21,210,-00584.96,-00231.45,00673.83,0.00,0.23
22,220,-00631.35,-00267.58,00703.61,0.00,0.13
23,230,-00685.55,-00290.04,00723.63,0.00,0.30
24,240,-00704.59,-00327.64,00736.82,0.00,0.12
25,250,-00674.80,-00321.78,00743.65,0.00,0.26
26,260,-00667.97,-00323.24,00738.28,0.00,0.10
27,270,-00667.97,-00305.66,00735.35,0.00,0.30
28,280,-00648.44,-00297.36,00709.47,0.00,0.10
29,290,-00639.65,-00277.34,00678.71,0.00,0.29
30,300,-00628.42,-00262.21,00673.83,0.00,0.18
31,310,-00622.07,-00251.46,00671.87,0.00,0.25
32,320,-00611.33,-00238.77,00652.83,0.00,0.09
33,330,-00611.82,-00238.77,00641.11,0.00,0.26
34,340,-00630.86,-00225.59,00612.79,0.00,0.10
35,350,-00652.83,-00204.10,00590.82,0.00,0.25
36,360,-00659.18,-00203.12,00587.89,0.00,0.07
37,370,-00679.20,-00188.96,00601.07,0.00,0.23
38,380,-00682.62,-00204.10,00630.86,0.00,0.10
39,390,-00705.08,-00251.95,00695.80,0.00,0.23
40,400,-00679.69,-00295.90,00765.14,0.00,0.08
41,410,-00626.46,-00323.73,00847.66,0.00,0.23
42,420,-00572.75,-00348.14,00893.55,0.00,0.08
43,430,-00496.09,-00350.59,00939.94,0.00,0.24
44,440,-00468.26,-00347.17,00974.12,0.00,0.09
45,450,-00486.82,-00328.61,00979.49,0.00,0.21
46,460,-00475.10,-00346.19,00953.12,0.00,0.10
47,470,-00481.45,-00325.68,00915.04,0.00,0.23
48,480,-00520.51,-00312.50,00904.30,0.00,0.10
49,490,-00565.92,-00322.75,00891.60,0.00,0.22
50,500,-00586.43,-00351.07,00864.26,0.00,0.10
51,510,-00577.15,-00334.96,00848.63,0.00,0.24
52,520,-00588.87,-00335.45,00819.34,0.00,0.09
53,530,-00570.31,-00319.82,00802.73,0.00,0.23
54,540,-00568.36,-00307.13,00771.48,0.00,0.09
55,550,-00563.48,-00264.16,00735.35,0.00,0.21
56,560,-00571.29,-00248.54,00744.63,0.00,0.08
57,570,-00593.75,-00246.58,00734.37,0.00,0.23
58,580,-00604.98,-00254.39,00739.26,0.00,0.07
59,590,-00580.57,-00252.44,00750.49,0.00,0.20
