,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00631.35,-00789.06,00900.39,0.00,0.26
1,10,-00491.21,-00784.18,00767.09,0.00,0.05
2,20,-00159.67,-00688.48,00659.67,0.00,0.25
3,30,00180.66,-00544.43,00594.24,0.00,0.06
4,40,00285.16,-00379.88,00543.95,0.00,0.23
5,50,00326.66,-00288.09,00568.36,0.00,0.06
6,60,00398.44,-00215.82,00539.06,0.00,0.23
7,70,00497.07,-00104.98,00524.90,0.00,0.05
8,80,00549.80,00010.25,00490.72,0.00,0.23
9,90,00673.34,00110.84,00466.31,0.00,0.04
10,100,00504.39,00177.73,00552.25,0.00,0.23
11,110,00255.37,00149.41,00678.71,0.00,0.07
12,120,-00430.66,-00068.85,01087.89,0.00,0.25
13,130,-01105.96,-00541.02,01490.23,0.00,0.09
14,140,-01370.12,-01024.90,01739.75,0.00,0.22
15,150,-01263.67,-01184.57,01739.75,0.00,0.12
16,160,-01077.15,-00922.85,01467.77,0.00,0.24
17,170,-00811.52,-00567.38,01088.38,0.00,0.07
18,180,-00833.98,-00428.22,00850.10,0.00,0.24
19,190,-00701.17,-00453.12,00778.81,0.00,0.06
20,200,-00432.13,-00449.71,00751.95,0.00,0.24
21,210,-00182.13,-00456.05,00777.34,0.00,0.07
22,220,-00024.90,-00452.15,00874.51,0.00,0.27
23,230,00050.29,-00376.95,00962.89,0.00,0.04
24,240,00158.20,-00364.75,00976.56,0.00,0.24
25,250,00408.69,-00313.96,00860.35,0.00,0.06
26,260,00477.54,-00156.25,00679.69,0.00,0.26
27,270,00367.19,-00137.70,00526.37,0.00,0.05
28,280,00235.35,-00241.21,00416.02,0.00,0.23
29,290,-00005.37,-00347.66,00301.76,0.00,0.03
30,300,-00258.79,-00379.88,00229.98,0.00,0.20
31,310,-00374.51,-00400.39,00160.16,0.00,0.00
32,320,-00638.67,-00483.89,00163.09,0.00,0.15
33,330,-00959.96,-00707.03,00127.93,0.00,0.00
34,340,-01132.32,-00895.02,00007.32,0.00,0.10
35,350,-01283.20,-00875.00,-00033.20,0.00,0.00
36,360,-01661.62,-00768.07,00042.97,0.00,0.10
37,370,-01754.39,-00765.14,00081.54,0.00,0.00
38,380,-01632.32,-00678.22,00239.75,0.00,0.10
39,390,-01665.04,-00560.55,00388.67,0.00,0.01
40,400,-01667.48,-00539.06,00573.24,0.00,0.11
41,410,-01484.38,-00552.73,00780.76,0.00,0.00
42,420,-01243.65,-00457.03,00875.00,0.00,0.10
43,430,-01000.98,-00367.19,00905.76,0.00,0.00
44,440,-00775.39,-00302.25,00964.84,0.00,0.02
45,450,-00666.50,-00147.95,00998.54,0.00,0.00
46,460,-00507.81,-00012.21,00989.75,0.00,0.02
47,470,-00376.95,00104.00,01094.24,0.00,0.00
48,480,-00322.27,00111.82,01063.96,0.00,0.10
49,490,-00304.69,00031.25,01010.25,0.00,0.00
50,500,-00483.89,-00166.50,00984.37,0.00,0.16
51,510,-00740.72,-00556.64,00880.86,0.00,0.00
52,520,-00940.92,-00953.61,00713.87,0.00,0.20
53,530,-01096.19,-01158.20,00575.68,0.00,0.10
54,540,-01194.82,-01199.71,00458.98,0.00,0.20
55,550,-01066.41,-01150.39,00410.16,0.00,0.08
56,560,-00788.57,-01100.59,00322.75,0.00,0.24
57,570,-00466.31,-00980.96,00083.01,0.00,0.10
58,580,-00040.53,-00679.69,-00096.68,0.00,0.26
59,590,00465.82,-00214.84,-00294.43,0.00,0.10
60,600,01481.93,00395.02,-00165.53,0.00,0.29
61,610,01893.55,01045.90,00052.25,0.00,0.10
62,620,00988.77,01220.70,00152.83,0.00,0.29
63,630,-00615.23,00689.45,00216.31,0.00,0.12
64,640,-02000.00,00031.25,00120.12,0.00,0.35
65,650,-02000.00,-00565.92,-00159.67,0.00,0.10
66,660,-02000.00,-01322.75,-00236.82,0.00,0.29
67,670,-02000.00,-01365.23,-00432.13,0.00,0.10
68,680,-02000.00,-00651.86,-00754.88,0.00,0.24
69,690,-02000.00,-00813.48,-00585.45,0.00,0.10
70,700,-02000.00,-01333.98,-00535.64,0.00,0.26
71,710,-01307.13,-01321.78,-00150.39,0.00,0.11
72,720,-00498.05,-01313.48,00355.47,0.00,0.29
73,730,00709.47,-00705.57,00410.64,0.00,0.11
74,740,01050.78,-00491.21,00844.24,0.00,0.27
75,750,01552.73,-00340.33,00954.59,0.00,0.04
76,760,01637.21,00699.71,00844.24,0.00,0.12
77,770,01068.85,00973.14,00842.77,0.00,0.00
78,780,00471.19,00879.88,00672.36,0.00,0.09
79,790,-00333.50,00562.99,00112.30,0.00,0.00
80,800,-01521.97,00231.93,00254.39,0.00,0.00
81,810,-01937.99,-00142.58,00059.08,0.00,0.00
82,820,-02000.00,-00481.45,-00062.99,0.00,0.00
83,830,-01955.57,-00556.15,-00179.20,0.00,0.00
84,840,-02000.00,-00438.48,-00234.86,0.00,0.00
85,850,-01830.57,-00495.12,-00257.32,0.00,0.00
86,860,-01431.64,-00498.54,-00216.80,0.00,0.00
87,870,-01097.17,-00531.74,00022.95,0.00,0.00
88,880,-00859.86,-00336.43,00285.64,0.00,0.00
89,890,-00828.12,-00271.00,00606.45,0.00,0.00
90,900,-00777.83,-00248.05,00906.74,0.00,0.06
91,910,-00660.16,-00250.49,01078.13,0.00,0.00
92,920,-00613.28,-00250.00,01218.26,0.00,0.16
93,930,-00512.21,-00411.62,01181.15,0.00,0.08
94,940,-00195.80,-00505.86,01126.46,0.00,0.22
95,950,00030.76,-00503.91,00956.05,0.00,0.00
96,960,00151.37,-00393.55,00756.84,0.00,0.16
97,970,00292.97,-00375.49,00661.62,0.00,0.02
98,980,00153.81,-00225.10,00435.06,0.00,0.10
99,990,-00041.99,-00211.91,00166.50,0.00,0.00
100,1000,-00299.32,-00284.67,00000.98,0.00,0.03
101,1010,-00620.12,-00412.11,-00076.17,0.00,0.00
102,1020,-00806.64,-00384.28,-00122.07,0.00,0.00
103,1030,-00958.01,-00275.88,-00163.57,0.00,0.00
104,1040,-01069.82,-00180.18,-00215.82,0.00,0.00
105,1050,-01342.29,-00189.94,-00166.02,0.00,0.00
106,1060,-01824.71,-00355.47,-00128.91,0.00,0.00
107,1070,-02000.00,-00603.52,-00176.76,0.00,0.00
108,1080,-02000.00,-00803.71,-00184.08,0.00,0.14
109,1090,-02000.00,-00853.03,00037.11,0.00,0.07
110,1100,-02000.00,-00793.46,00302.73,0.00,0.41
111,1110,-01623.05,-00716.31,00691.89,0.00,0.26
112,1120,-01152.83,-00545.90,00958.50,0.00,0.55
113,1130,-00428.22,-00296.87,01059.08,0.00,0.26
114,1140,00289.06,-00117.68,01021.48,0.00,0.42
115,1150,00629.39,-00183.59,00830.08,0.00,0.16
116,1160,01137.70,00076.66,00526.37,0.00,0.39
117,1170,01139.16,00481.93,00274.90,0.00,0.15
118,1180,00919.43,00673.34,00097.17,0.00,0.38
119,1190,00408.69,00562.99,-00081.05,0.00,0.14
120,1200,-00447.27,00280.76,-00257.32,0.00,0.30
121,1210,-01013.18,00070.80,-00306.15,0.00,0.13
122,1220,-01659.18,-00104.49,-00427.73,0.00,0.37
123,1230,-02000.00,-00460.94,-00360.84,0.00,0.19
124,1240,-02000.00,-00933.59,-00229.49,0.00,0.39
125,1250,-02000.00,-01061.04,-00098.63,0.00,0.20
126,1260,-01994.63,-00728.03,-00032.71,0.00,0.38
127,1270,-01482.91,-00383.79,00073.24,0.00,0.19
128,1280,-01096.19,-00309.57,00197.27,0.00,0.39
129,1290,-01005.37,-00344.73,00284.18,0.00,0.20
130,1300,-00976.56,-00336.43,00352.54,0.00,0.39
131,1310,-00923.34,-00285.64,00421.87,0.00,0.21
132,1320,-00803.71,-00234.86,00497.56,0.00,0.39
133,1330,-00615.23,-00212.40,00537.60,0.00,0.19
134,1340,-00535.16,-00269.04,00522.95,0.00,0.37
135,1350,-00429.69,-00217.29,00527.83,0.00,0.18
136,1360,-00258.79,-00228.52,00491.21,0.00,0.36
137,1370,-00377.44,-00276.86,00484.37,0.00,0.16
138,1380,-00475.59,-00303.71,00448.24,0.00,0.35
139,1390,-00606.93,-00334.96,00411.13,0.00,0.16
140,1400,-01056.15,-00430.66,00370.61,0.00,0.31
141,1410,-01556.15,-00638.18,00331.54,0.00,0.15
142,1420,-01993.16,-00844.73,00283.69,0.00,0.31
143,1430,-01815.92,-00834.96,00144.53,0.00,0.14
144,1440,-01472.17,-00644.04,00136.23,0.00,0.29
145,1450,-00954.59,-00330.08,00189.45,0.00,0.15
146,1460,-00256.35,-00111.82,00333.98,0.00,0.29
147,1470,00213.38,00158.20,00422.85,0.00,0.13
148,1480,00291.50,00484.86,00395.02,0.00,0.30
149,1490,00456.54,00624.51,00348.63,0.00,0.16
150,1500,00571.78,00725.10,00141.60,0.00,0.32
151,1510,00018.07,00680.66,-00113.77,0.00,0.16
152,1520,-00636.72,00572.75,-00277.34,0.00,0.33
153,1530,-01261.23,00322.27,-00521.97,0.00,0.16
154,1540,-02000.00,-00084.47,-00674.80,0.00,0.31
155,1550,-02000.00,-00744.63,-00482.42,0.00,0.12
156,1560,-02000.00,-00907.23,-00267.58,0.00,0.10
157,1570,-02000.00,-00674.80,-00018.55,0.00,0.08
158,1580,-02000.00,-00829.59,00240.23,0.00,0.18
