,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00421.39,00364.26,00815.43,0.00,0.00
1,10,-00427.73,00369.63,00812.99,0.00,0.09
2,20,-00437.99,00363.28,00814.94,0.00,0.07
3,30,-00434.08,00368.65,00819.82,0.00,0.10
4,40,-00432.62,00363.77,00806.64,0.00,0.07
5,50,-00441.41,00365.72,00816.41,0.00,0.09
6,60,-00441.89,00362.79,00821.29,0.00,0.04
7,70,-00439.45,00363.77,00813.96,0.00,0.12
8,80,-00439.94,00370.61,00814.45,0.00,0.03
9,90,-00424.80,00367.68,00815.43,0.00,0.10
10,100,-00442.38,00363.28,00817.87,0.00,0.06
11,110,-00425.29,00357.91,00812.01,0.00,0.10
12,120,-00431.64,00358.40,00811.52,0.00,0.06
13,130,-00418.95,00374.02,00814.94,0.00,0.10
14,140,-00416.50,00371.09,00817.38,0.00,0.04
15,150,-00427.73,00367.19,00816.41,0.00,0.10
16,160,-00419.43,00361.33,00813.96,0.00,0.07
17,170,-00429.69,00367.68,00812.99,0.00,0.10
18,180,-00435.06,00370.61,00811.52,0.00,0.05
19,190,-00444.34,00367.68,00811.04,0.00,0.09
20,200,-00439.94,00368.65,00831.05,0.00,0.10
21,210,-00444.82,00363.28,00810.06,0.00,0.10
22,220,-00447.75,00365.23,00796.39,0.00,0.04
23,230,-00440.43,00375.00,00813.48,0.00,0.09
24,240,-00431.64,00367.19,00819.34,0.00,0.04
25,250,-00435.06,00349.61,00812.01,0.00,0.08
26,260,-00423.34,00354.49,00820.80,0.00,0.04
27,270,-00440.43,00367.19,00809.08,0.00,0.09
28,280,-00436.52,00360.35,00812.01,0.00,0.08
29,290,-00426.27,00362.79,00819.82,0.00,0.09
30,300,-00424.80,00363.77,00816.89,0.00,0.11
31,310,-00423.83,00352.54,00819.82,0.00,0.10
32,320,-00426.27,00366.21,00805.66,0.00,0.06
33,330,-00436.52,00360.84,00806.15,0.00,0.10
34,340,-00437.99,00369.63,00806.15,0.00,0.05
35,350,-00434.57,00368.16,00809.57,0.00,0.11
36,360,-00431.15,00352.05,00805.66,0.00,0.05
37,370,-00437.99,00371.58,00802.25,0.00,0.10
38,380,-00433.59,00370.12,00815.43,0.00,0.06
39,390,-00430.18,00359.37,00818.85,0.00,0.09
40,400,-00427.25,00362.30,00822.27,0.00,0.05
41,410,-00420.90,00368.65,00823.73,0.00,0.10
42,420,-00444.34,00369.14,00833.50,0.00,0.09
43,430,-00430.66,00357.91,00828.61,0.00,0.08
44,440,-00444.34,00365.72,00808.59,0.00,0.07
45,450,-00437.50,00356.93,00824.71,0.00,0.10
