,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-01092.77,00083.50,00511.72,0.00,0.00
1,10,-01057.62,00096.68,00464.84,0.00,0.00
2,20,-00998.54,00106.93,00405.27,0.00,0.00
3,30,-00995.61,00137.21,00353.03,0.00,0.00
4,40,-00984.86,00159.67,00294.43,0.00,0.00
5,50,-00998.05,00138.18,00288.57,0.00,0.00
6,60,-01009.77,00137.70,00295.90,0.00,0.00
7,70,-01040.53,00125.00,00313.48,0.00,0.00
8,80,-01055.18,00137.21,00301.27,0.00,0.00
9,90,-01051.27,00144.04,00296.39,0.00,0.00
10,100,-01128.42,00161.13,00322.27,0.00,0.00
11,110,-01113.28,00172.85,00345.70,0.00,0.00
12,120,-01055.66,00165.53,00370.12,0.00,0.00
13,130,-00977.54,00200.68,00388.67,0.00,0.00
14,140,-00891.11,00228.03,00388.67,0.00,0.00
15,150,-00869.63,00235.84,00377.44,0.00,0.00
16,160,-00915.04,-00014.16,00339.84,0.00,0.00
17,170,-00825.68,00332.03,00323.73,0.00,0.00
18,180,-00717.77,00459.47,00348.63,0.00,0.00
19,190,-00933.11,00060.55,00382.81,0.00,0.00
20,200,-00715.82,00262.70,00364.75,0.00,0.00
21,210,-00671.39,00336.43,00352.05,0.00,0.02
22,220,-00812.01,00282.71,00357.91,0.00,0.01
23,230,-00719.73,00361.82,00330.57,0.00,0.10
24,240,-00545.90,00372.07,00367.68,0.00,0.00
25,250,-00495.12,00357.91,00426.27,0.01,0.20
26,260,-00530.27,00414.55,00470.21,0.03,0.49
27,270,-00545.41,00418.46,00520.51,0.08,1.46
28,280,-00556.15,00427.73,00553.22,0.12,2.48
29,290,-00669.43,00430.18,00571.78,0.19,4.93
30,300,-00702.15,00427.73,00557.13,0.19,2.18
31,310,-00644.53,00395.51,00500.00,0.19,2.80
32,320,-00611.82,00428.71,00467.29,0.16,2.72
33,330,-00624.02,00431.64,00435.55,0.12,2.68
34,340,-00670.90,00420.41,00423.34,0.14,2.19
35,350,-00676.76,00453.12,00410.64,0.17,2.06
36,360,-00646.48,00478.03,00423.83,0.18,1.97
37,370,-00649.41,00482.42,00447.75,0.16,1.99
38,380,-00666.50,00453.61,00509.28,0.14,1.55
39,390,-00672.85,00491.21,00541.02,0.11,1.42
40,400,-00604.98,00521.48,00547.36,0.10,1.02
41,410,-00516.60,00554.69,00589.36,0.08,0.76
42,420,-00482.91,00588.38,00591.80,0.05,0.49
43,430,-00555.66,00592.29,00560.55,0.03,0.35
44,440,-00565.92,00581.54,00455.57,0.01,0.36
45,450,-00534.18,00563.48,00389.65,0.00,0.21
46,460,-00598.63,00521.48,00393.07,0.00,0.10
47,470,-00629.88,00492.68,00442.38,0.00,0.11
48,480,-00617.19,00454.59,00553.71,0.00,0.01
49,490,-00559.08,00428.71,00646.97,0.00,0.10
50,500,-00474.12,00403.32,00707.52,0.00,0.05
51,510,-00507.32,00333.50,00737.30,0.00,0.28
52,520,-00618.16,00284.67,00758.30,0.00,0.45
53,530,-00661.62,00253.42,00757.81,0.00,0.68
54,540,-00808.59,00370.61,00767.09,0.00,0.40
55,550,-00747.56,00383.30,00725.59,0.00,0.48
56,560,-00727.54,00293.46,00653.81,0.00,0.29
57,570,-00812.99,00289.55,00562.50,0.00,0.20
58,580,-00854.00,00296.87,00526.37,0.00,0.31
59,590,-00866.21,00244.14,00543.46,0.00,0.50
60,600,-00768.07,00268.55,00604.49,0.00,0.31
61,610,-00747.56,00309.57,00675.29,0.00,0.30
62,620,-00742.19,00354.98,00703.61,0.00,0.01
63,630,-00722.66,00339.36,00688.48,0.00,0.00
64,640,-00694.34,00370.12,00649.41,0.00,0.00
65,650,-00735.84,00381.35,00593.75,0.00,0.00
66,660,-00739.26,00388.18,00590.33,0.00,0.00
67,670,-00784.18,00373.54,00604.00,0.00,0.00
68,680,-00828.12,00425.78,00604.00,0.00,0.00
69,690,-00873.05,00383.30,00614.26,0.00,0.00
70,700,-00879.88,00375.98,00615.23,0.00,0.00
71,710,-00909.18,00406.25,00585.45,0.00,0.00
72,720,-00729.98,00416.02,00549.80,0.00,0.00
73,730,-00713.38,00463.87,00537.11,0.00,0.00
74,740,-00842.29,00414.06,00549.80,0.00,0.00
75,750,-00717.29,00451.66,00581.54,0.00,0.00
76,760,-00682.62,00464.84,00610.35,0.00,0.00
77,770,-00708.01,00483.89,00613.77,0.00,0.03
78,780,-00607.42,00444.82,00598.63,0.00,0.04
79,790,-00577.15,00477.54,00580.08,0.00,0.16
80,800,-00517.58,00450.20,00587.40,0.00,0.00
81,810,-00481.93,00469.24,00562.01,0.00,0.02
82,820,-00382.81,00520.02,00547.36,0.00,0.01
83,830,-00515.14,00456.54,00562.01,0.00,0.07
84,840,-00465.82,00474.61,00503.91,0.00,0.00
85,850,-00623.54,00496.58,00389.65,0.00,0.09
86,860,-00434.57,00420.41,00368.16,0.00,0.00
87,870,-00402.34,00410.64,00393.55,0.00,0.04
88,880,-00651.86,00334.96,00501.95,0.00,0.00
89,890,-00736.33,00286.13,00701.17,0.00,0.02
90,900,-00797.36,00305.66,00797.85,0.00,0.00
91,910,-00921.39,00270.02,00762.70,0.00,0.09
92,920,-00978.03,00375.00,00622.07,0.00,0.00
93,930,-00957.52,00449.71,00483.89,0.00,0.03
94,940,-00872.07,00410.64,00375.98,0.00,0.02
95,950,-00857.42,00491.70,00277.83,0.00,0.21
96,960,-00655.76,00476.56,00322.75,0.00,0.13
97,970,-00498.05,00503.42,00415.04,0.00,0.30
98,980,-00485.35,00445.80,00487.79,0.00,0.16
99,990,-00523.44,00436.04,00593.26,0.00,0.36
100,1000,-00643.07,00454.59,00610.35,0.00,0.29
101,1010,-00845.70,00422.36,00543.46,0.00,0.45
102,1020,-00971.19,00432.62,00445.31,0.00,0.29
103,1030,-01070.80,00424.80,00356.45,0.00,0.37
104,1040,-01079.59,00407.23,00286.62,0.00,0.26
105,1050,-00994.14,00420.90,00379.39,0.00,0.31
106,1060,-00819.82,00493.65,00312.50,0.00,0.25
107,1070,-00738.28,00521.48,00246.58,0.00,0.38
108,1080,-00796.39,00549.80,00218.75,0.00,0.29
109,1090,-00893.07,00588.38,00219.73,0.00,0.43
110,1100,-00933.59,00601.56,00185.55,0.00,0.32
111,1110,-00986.82,00592.29,00156.25,0.00,0.43
112,1120,-00984.86,00580.57,00150.88,0.00,0.30
113,1130,-01021.00,00582.03,00129.39,0.00,0.48
114,1140,-00938.48,00579.10,00150.39,0.00,0.38
115,1150,-00839.36,00581.54,00217.77,0.00,0.48
116,1160,-00791.99,00551.27,00245.61,0.00,0.34
117,1170,-00783.20,00526.37,00234.37,0.00,0.45
118,1180,-00795.90,00491.21,00204.59,0.00,0.32
119,1190,-00760.25,00463.87,00204.10,0.00,0.40
120,1200,-00742.19,00435.06,00193.85,0.00,0.29
121,1210,-00760.74,00441.41,00208.98,0.00,0.39
122,1220,-00767.09,00466.80,00200.20,0.00,0.29
123,1230,-00767.09,00485.35,00205.08,0.00,0.39
124,1240,-00775.88,00466.31,00197.75,0.00,0.24
125,1250,-00856.93,00465.33,00208.98,0.00,0.38
126,1260,-00824.71,00468.75,00231.93,0.00,0.24
127,1270,-00756.84,00457.03,00213.87,0.00,0.27
128,1280,-00723.14,00472.66,00190.43,0.00,0.21
129,1290,-00789.55,00529.79,00176.27,0.00,0.28
130,1300,-00752.44,00535.64,00195.31,0.00,0.13
131,1310,-00677.73,00535.64,00202.64,0.00,0.16
132,1320,-00696.29,00573.73,00161.62,0.00,0.05
133,1330,-00671.87,00598.63,00148.44,0.00,0.10
134,1340,-00690.92,00584.47,00170.41,0.00,0.01
135,1350,-00698.73,00570.31,00187.99,0.00,0.09
136,1360,-00772.46,00551.27,00211.43,0.00,0.00
137,1370,-00846.19,00540.53,00216.31,0.00,0.02
138,1380,-00823.73,00535.16,00256.35,0.00,0.00
139,1390,-00853.52,00529.79,00248.05,0.00,0.00
140,1400,-00810.06,00502.44,00196.29,0.00,0.00
141,1410,-00742.68,00459.47,00195.31,0.00,0.00
142,1420,-00720.21,00408.20,00229.00,0.00,0.00
143,1430,-00821.29,00383.30,00195.80,0.00,0.01
144,1440,-00725.59,00374.51,00237.79,0.00,0.05
