,time,acc_x,acc_y,acc_z,pulse,eda
0,0,00664.55,00407.71,00262.21,0.39,15.33
1,10,00676.76,00401.86,00278.81,0.36,15.35
2,20,00697.27,00387.21,00296.39,0.32,15.33
3,30,00732.91,00397.46,00347.17,0.30,15.33
4,40,00750.00,00361.82,00377.44,0.27,15.23
5,50,00759.77,00339.84,00460.94,0.25,15.28
6,60,00792.97,00340.82,00540.53,0.24,15.26
7,70,00829.59,00320.80,00625.49,0.23,15.32
8,80,00850.10,00312.01,00681.15,0.23,15.20
9,90,00836.91,00294.92,00727.54,0.24,15.35
10,100,00852.05,00272.95,00766.11,0.25,15.23
11,110,00809.08,00266.11,00823.73,0.27,15.24
12,120,00818.85,00255.37,00868.65,0.30,15.25
13,130,00769.53,00276.86,00885.25,0.33,15.34
14,140,00760.25,00269.53,00897.46,0.37,15.23
15,150,00729.00,00294.92,00876.95,0.40,15.27
16,160,00728.52,00299.32,00832.03,0.44,15.26
17,170,00728.52,00314.94,00756.35,0.46,15.33
18,180,00736.33,00339.36,00666.99,0.49,15.28
19,190,00715.33,00368.16,00591.80,0.50,15.25
20,200,00700.68,00386.23,00516.11,0.51,15.24
21,210,00698.73,00403.32,00435.06,0.51,15.25
22,220,00666.99,00419.92,00384.28,0.50,15.22
23,230,00665.04,00432.62,00321.78,0.49,15.34
24,240,00642.09,00430.66,00260.25,0.46,15.23
25,250,00644.53,00431.15,00225.59,0.44,15.25
26,260,00656.74,00435.55,00205.57,0.40,15.20
27,270,00673.83,00420.41,00208.50,0.36,15.28
28,280,00694.34,00402.34,00235.35,0.33,15.25
29,290,00695.31,00391.60,00273.44,0.29,15.27
30,300,00699.22,00366.70,00297.36,0.25,15.17
31,310,00749.02,00343.75,00357.91,0.22,15.23
32,320,00797.85,00349.61,00428.71,0.19,15.19
33,330,00796.87,00343.26,00500.98,0.17,15.25
34,340,00775.39,00309.08,00568.85,0.16,15.25
35,350,00810.06,00300.29,00602.54,0.15,15.23
36,360,00831.05,00295.90,00660.64,0.16,15.16
37,370,00834.47,00280.27,00689.94,0.17,15.25
38,380,00808.59,00284.18,00739.75,0.20,15.25
39,390,00786.13,00279.79,00782.71,0.22,15.28
40,400,00741.21,00297.85,00803.22,0.26,15.14
41,410,00740.23,00314.45,00815.92,0.31,15.22
42,420,00737.79,00316.89,00794.92,0.35,15.24
43,430,00727.54,00318.85,00750.00,0.39,15.30
44,440,00735.84,00314.45,00711.43,0.44,15.18
45,450,00705.57,00326.17,00676.27,0.47,15.25
46,460,00694.34,00333.01,00629.39,0.52,15.23
47,470,00677.25,00337.89,00580.08,0.55,15.30
48,480,00675.29,00337.89,00555.66,0.59,15.17
49,490,00682.13,00345.70,00526.86,0.62,15.20
50,500,00687.01,00345.70,00492.68,0.66,15.22
51,510,00704.10,00347.17,00476.56,0.68,15.30
52,520,00698.73,00342.77,00460.45,0.71,15.20
53,530,00702.15,00361.82,00451.66,0.72,15.23
54,540,00691.89,00334.47,00408.20,0.73,15.17
55,550,00717.77,00347.17,00403.81,0.72,15.28
56,560,00714.36,00338.87,00424.80,0.71,15.20
57,570,00725.10,00333.01,00445.80,0.69,15.22
58,580,00728.03,00337.40,00454.10,0.66,15.20
59,590,00710.94,00340.33,00476.07,0.63,15.30
60,600,00757.81,00312.50,00447.75,0.59,15.25
61,610,00797.85,00323.24,00435.06,0.56,15.28
62,620,00809.57,00324.22,00429.20,0.53,15.25
63,630,00872.07,00341.31,00405.27,0.50,15.34
64,640,00906.74,00351.07,00399.90,0.47,15.37
65,650,00948.73,00350.10,00394.53,0.45,15.39
