,time,acc_x,acc_y,acc_z,pulse,eda
0,0,00074.22,00204.10,01051.27,0.36,6.41
1,10,00090.82,00207.03,01045.41,0.39,6.16
2,20,00081.05,00217.77,01015.14,0.41,6.44
3,30,00072.75,00229.98,01018.55,0.45,6.15
4,40,00086.91,00234.37,01006.84,0.49,6.52
5,50,00098.14,00233.40,01003.42,0.53,6.15
6,60,00083.50,00265.14,01008.30,0.58,6.44
7,70,00075.68,00265.14,01012.21,0.62,6.24
8,80,00084.47,00262.21,01003.91,0.66,6.47
9,90,00080.57,00261.23,00975.10,0.69,6.28
10,100,00078.12,00299.80,00977.54,0.72,6.29
11,110,00091.31,00277.34,00965.82,0.73,6.33
12,120,00086.43,00297.85,00963.87,0.73,6.16
13,130,00087.89,00312.99,00963.38,0.71,6.19
14,140,00098.14,00322.27,00937.50,0.69,6.16
15,150,00090.82,00338.87,00929.20,0.66,6.14
16,160,00097.66,00337.40,00911.13,0.62,6.43
17,170,00114.75,00367.68,00903.81,0.57,6.28
18,180,00104.98,00366.21,00895.51,0.53,6.29
19,190,00088.38,00389.16,00876.46,0.49,6.17
20,200,00110.35,00393.55,00872.07,0.44,6.34
21,210,00109.37,00406.25,00853.52,0.40,6.12
22,220,00111.82,00427.73,00845.21,0.36,6.54
23,230,00095.70,00434.08,00826.17,0.32,6.29
24,240,00076.66,00461.91,00813.96,0.29,6.32
25,250,00068.85,00473.63,00812.99,0.27,6.34
26,260,00045.41,00467.77,00812.01,0.24,6.39
27,270,00051.27,00470.70,00811.04,0.23,6.05
28,280,00044.92,00490.23,00788.09,0.22,6.45
29,290,00034.18,00512.21,00750.00,0.21,6.15
30,300,00027.34,00537.60,00735.35,0.21,6.54
31,310,00030.76,00537.60,00733.40,0.22,6.22
32,320,00043.46,00546.39,00730.96,0.23,6.54
33,330,00044.43,00555.66,00695.80,0.24,6.31
34,340,00025.39,00545.90,00700.68,0.26,6.32
35,350,00017.58,00573.24,00664.06,0.27,6.32
36,360,00010.74,00619.63,00649.41,0.29,6.28
37,370,00011.23,00600.10,00676.76,0.30,6.37
38,380,-00007.81,00624.51,00685.55,0.32,6.45
39,390,-00031.25,00641.11,00699.71,0.33,6.33
40,400,-00040.53,00631.35,00687.99,0.34,6.22
41,410,-00062.99,00667.97,00667.48,0.35,6.35
42,420,-00080.57,00689.94,00623.05,0.36,6.32
43,430,-00083.01,00702.15,00605.96,0.36,6.07
44,440,-00066.89,00700.20,00587.89,0.36,6.40
45,450,-00063.48,00723.14,00597.66,0.36,6.14
46,460,-00041.99,00732.42,00571.29,0.35,6.52
47,470,-00024.90,00743.16,00564.94,0.35,6.20
48,480,-00029.79,00715.82,00544.92,0.34,6.35
49,490,-00002.44,00764.65,00547.36,0.33,6.54
50,500,-00023.93,00762.70,00567.38,0.32,6.33
51,510,-00013.67,00770.02,00559.08,0.32,6.40
52,520,-00030.27,00771.48,00528.32,0.31,6.39
53,530,-00049.32,00789.06,00522.46,0.30,6.12
54,540,-00065.92,00796.39,00514.16,0.29,6.53
55,550,-00083.98,00769.04,00527.83,0.29,6.16
56,560,-00060.06,00811.04,00527.83,0.28,6.38
57,570,-00063.96,00821.78,00527.83,0.27,6.32
58,580,-00055.66,00840.33,00513.18,0.27,6.23
59,590,-00084.47,00827.15,00485.84,0.27,6.28
60,600,-00094.24,00824.22,00470.70,0.26,6.35
61,610,-00092.77,00829.59,00459.47,0.26,6.28
62,620,-00073.73,00813.96,00485.84,0.26,6.29
63,630,-00076.66,00827.15,00496.58,0.26,6.33
64,640,-00075.20,00827.15,00514.65,0.26,6.35
65,650,-00069.34,00831.05,00497.56,0.26,6.38
