,time,acc_x,acc_y,acc_z,pulse,eda
0,0,00216.31,00110.35,00952.64,0.59,5.32
1,10,00233.40,00118.16,00955.08,0.57,5.26
2,20,00221.68,00102.54,00943.36,0.54,5.36
3,30,00222.17,00106.93,00957.52,0.52,5.24
4,40,00239.26,00114.26,00955.08,0.49,5.18
5,50,00215.82,00108.89,00957.52,0.46,5.18
6,60,00215.33,00100.59,00960.94,0.44,5.27
7,70,00221.19,00101.56,00969.73,0.42,5.22
8,80,00208.01,00109.86,00957.52,0.41,5.37
9,90,00225.59,00108.89,00965.82,0.40,5.19
10,100,00225.10,00116.21,00962.40,0.39,5.30
11,110,00225.59,00109.37,00954.59,0.38,5.13
12,120,00211.43,00107.42,00966.31,0.37,5.27
13,130,00208.50,00104.49,00958.50,0.37,5.18
14,140,00220.21,00103.03,00971.68,0.37,5.31
15,150,00225.59,00107.91,00958.50,0.37,5.21
16,160,00237.79,00112.79,00959.96,0.37,5.19
17,170,00231.45,00096.68,00953.12,0.38,5.40
18,180,00227.54,00097.17,00969.24,0.38,5.23
19,190,00225.10,00096.68,00942.87,0.39,5.29
20,200,00222.66,00108.89,00958.50,0.40,5.27
21,210,00223.14,00116.21,00953.12,0.41,5.19
22,220,00215.82,00117.19,00966.31,0.41,5.28
23,230,00225.59,00116.21,00958.50,0.42,5.26
24,240,00218.75,00112.79,00966.31,0.43,5.28
25,250,00212.40,00105.96,00965.33,0.43,5.19
26,260,00223.63,00108.40,00961.43,0.43,5.29
27,270,00215.33,00113.28,00962.89,0.44,5.17
28,280,00221.68,00110.35,00968.75,0.44,5.36
29,290,00219.73,00099.61,00956.05,0.44,5.15
30,300,00219.24,00109.86,00953.12,0.44,5.18
31,310,00226.56,00111.33,00951.17,0.44,5.19
32,320,00212.40,00122.07,00960.45,0.44,5.22
33,330,00210.45,00104.00,00963.38,0.43,5.26
34,340,00224.61,00107.42,00960.45,0.43,5.32
35,350,00225.10,00114.26,00958.50,0.43,5.12
36,360,00219.24,00094.73,00964.36,0.42,5.22
37,370,00233.40,00116.21,00968.75,0.42,5.19
38,380,00232.42,00099.12,00959.47,0.41,5.28
39,390,00217.77,00101.07,00970.21,0.41,5.22
40,400,00210.94,00109.37,00957.03,0.41,5.22
41,410,00217.77,00103.52,00953.61,0.41,5.24
42,420,00218.26,00104.98,00965.33,0.40,5.24
43,430,00215.82,00112.79,00953.61,0.40,5.19
44,440,00211.91,00114.26,00957.03,0.40,5.24
45,450,00229.49,00097.66,00968.75,0.39,5.24
46,460,00215.82,00117.68,00960.45,0.39,5.25
47,470,00210.45,00114.75,00952.15,0.39,5.19
48,480,00224.12,00111.82,00964.84,0.39,5.27
