,time,acc_x,acc_y,acc_z,pulse,eda
0,0,00166.02,-00943.85,00267.09,0.44,6.81
1,10,00164.06,-00958.98,00261.72,0.44,6.98
2,20,00159.67,-00957.52,00262.70,0.44,6.76
3,30,00169.43,-00955.57,00275.88,0.44,6.90
4,40,00154.30,-00956.54,00268.55,0.44,6.80
5,50,00166.02,-00949.71,00266.11,0.44,6.86
6,60,00166.50,-00960.94,00256.84,0.44,6.85
7,70,00172.36,-00944.82,00260.74,0.44,6.89
8,80,00181.64,-00958.98,00265.62,0.44,6.74
9,90,00172.85,-00955.08,00260.25,0.44,6.85
10,100,00175.29,-00959.96,00265.62,0.44,6.77
11,110,00169.43,-00945.31,00268.55,0.44,6.87
12,120,00177.73,-00953.61,00261.72,0.45,6.68
13,130,00166.99,-00959.47,00265.14,0.45,6.95
14,140,00172.36,-00963.87,00264.16,0.45,6.71
15,150,00169.92,-00954.10,00253.91,0.45,6.88
16,160,00158.20,-00978.03,00268.07,0.45,6.74
17,170,00168.95,-00965.82,00255.37,0.45,6.45
18,180,00175.78,-00951.66,00261.72,0.45,6.64
19,190,00174.80,-00953.12,00260.25,0.45,6.77
20,200,00166.02,-00952.64,00252.44,0.45,6.74
21,210,00173.83,-00949.22,00257.81,0.45,6.84
22,220,00173.34,-00957.03,00253.42,0.44,6.76
23,230,00160.16,-00963.87,00259.77,0.44,6.88
24,240,00161.62,-00968.75,00255.86,0.44,6.66
25,250,00168.46,-00959.47,00253.42,0.44,6.93
26,260,00171.39,-00955.08,00255.86,0.44,6.68
27,270,00169.92,-00966.31,00247.07,0.44,6.93
28,280,00168.95,-00950.68,00235.84,0.44,6.77
29,290,00162.60,-00951.17,00261.23,0.44,6.86
30,300,00173.34,-00946.29,00249.02,0.44,6.77
31,310,00160.64,-00955.08,00242.68,0.45,6.85
32,320,00168.95,-00969.24,00271.00,0.45,6.81
33,330,00177.25,-00958.50,00251.95,0.45,6.85
34,340,00167.48,-00973.63,00260.74,0.45,6.73
35,350,00152.34,-00953.12,00245.61,0.45,6.88
36,360,00162.60,-00962.89,00256.84,0.45,6.68
37,370,00166.50,-00952.15,00264.65,0.45,6.93
38,380,00171.87,-00967.29,00267.58,0.44,6.84
39,390,00152.34,-00966.31,00259.77,0.44,6.92
40,400,00179.20,-00957.03,00254.88,0.45,6.79
41,410,00161.62,-00954.59,00257.32,0.44,6.84
42,420,00160.16,-00954.59,00260.25,0.44,6.75
43,430,00170.41,-00949.22,00252.93,0.44,6.84
44,440,00161.13,-00966.31,00259.77,0.44,6.72
45,450,00173.34,-00957.52,00268.07,0.44,6.86
46,460,00162.60,-00962.40,00250.98,0.44,6.71
47,470,00163.09,-00967.29,00269.53,0.44,6.84
48,480,00173.83,-00961.91,00246.58,0.44,6.68
49,490,00174.32,-00958.50,00266.11,0.45,6.81
50,500,00166.02,-00962.40,00257.32,0.45,6.77
