,time,acc_x,acc_y,acc_z,pulse,eda
0,0,00235.35,-00946.78,00232.42,0.45,6.73
1,10,00231.93,-00943.85,00228.52,0.45,7.34
2,20,00226.07,-00942.87,00228.52,0.45,6.90
3,30,00238.77,-00945.31,00221.68,0.45,7.29
4,40,00254.39,-00959.47,00219.24,0.45,6.85
5,50,00239.75,-00944.82,00219.24,0.45,7.17
6,60,00240.72,-00963.38,00218.75,0.45,6.94
7,70,00230.96,-00944.82,00225.10,0.45,7.03
8,80,00247.07,-00968.26,00232.91,0.45,6.91
9,90,00241.21,-00963.87,00225.59,0.45,7.13
10,100,00237.79,-00945.80,00228.03,0.46,6.84
11,110,00250.98,-00949.71,00232.42,0.45,7.23
12,120,00236.82,-00945.80,00230.96,0.45,6.95
13,130,00241.21,-00951.66,00232.91,0.46,7.32
14,140,00235.35,-00954.59,00229.98,0.45,6.93
15,150,00237.30,-00959.96,00226.07,0.46,7.15
16,160,00243.65,-00949.22,00216.80,0.46,6.94
17,170,00235.84,-00956.54,00231.45,0.45,7.29
18,180,00227.54,-00937.01,00226.07,0.46,6.93
19,190,00224.12,-00948.24,00223.14,0.46,7.32
20,200,00237.79,-00943.85,00225.59,0.46,6.80
21,210,00240.23,-00936.04,00219.73,0.46,7.07
22,220,00236.82,-00950.68,00219.73,0.46,6.90
23,230,00234.37,-00956.54,00224.61,0.45,7.14
24,240,00230.47,-00950.20,00224.61,0.45,6.97
25,250,00243.16,-00957.52,00232.42,0.46,7.21
26,260,00227.05,-00947.75,00213.38,0.45,6.87
27,270,00237.79,-00958.50,00224.12,0.45,7.09
28,280,00246.09,-00944.34,00229.00,0.45,6.87
29,290,00226.07,-00953.12,00226.07,0.45,7.14
30,300,00239.75,-00947.27,00225.59,0.45,7.03
31,310,00236.82,-00948.73,00223.14,0.45,7.17
32,320,00239.75,-00955.57,00230.47,0.45,6.79
33,330,00232.42,-00965.33,00224.61,0.45,7.05
34,340,00238.28,-00948.24,00222.66,0.45,6.33
35,350,00238.77,-00953.12,00223.63,0.45,7.18
36,360,00239.75,-00942.87,00228.52,0.45,6.93
37,370,00236.33,-00959.96,00230.47,0.45,7.05
38,380,00243.16,-00950.68,00223.63,0.46,6.85
39,390,00245.61,-00950.20,00224.12,0.45,7.22
40,400,00250.98,-00947.75,00234.37,0.45,6.82
41,410,00240.23,-00954.59,00214.84,0.45,7.24
42,420,00247.07,-00948.24,00225.59,0.45,6.94
43,430,00250.00,-00954.59,00221.68,0.45,7.42
44,440,00240.72,-00952.64,00236.33,0.46,6.82
45,450,00237.30,-00943.36,00223.63,0.45,7.20
46,460,00236.82,-00960.94,00229.00,0.46,6.90
47,470,00237.79,-00958.50,00232.42,0.46,7.13
48,480,00244.63,-00945.80,00217.29,0.45,6.85
49,490,00238.28,-00959.96,00226.07,0.45,7.17
50,500,00244.14,-00950.68,00219.73,0.46,6.74
51,510,00249.02,-00960.45,00229.00,0.45,7.11
52,520,00240.23,-00939.45,00221.19,0.45,6.95
53,530,00235.84,-00955.57,00221.19,0.45,7.18
54,540,00240.72,-00939.94,00212.40,0.45,6.90
55,550,00245.12,-00956.05,00221.68,0.45,7.07
56,560,00243.65,-00940.92,00234.37,0.45,6.99
57,570,00234.37,-00956.05,00211.91,0.46,7.32
58,580,00236.82,-00952.15,00219.24,0.45,6.82
59,590,00245.12,-00946.29,00221.19,0.45,7.23
60,600,00239.75,-00951.66,00224.61,0.45,6.93
61,610,00230.47,-00951.66,00227.05,0.45,7.24
62,620,00237.79,-00949.71,00230.47,0.45,6.70
63,630,00233.89,-00947.27,00219.73,0.45,7.16
64,640,00229.98,-00949.22,00227.05,0.45,6.87
65,650,00239.26,-00947.27,00223.63,0.45,7.01
66,660,00236.33,-00948.24,00220.21,0.45,6.95
67,670,00239.26,-00949.22,00220.70,0.45,7.19
68,680,00235.35,-00949.22,00228.52,0.44,6.93
69,690,00225.59,-00948.24,00229.00,0.45,7.03
70,700,00251.46,-00949.22,00223.14,0.44,6.95
71,710,00241.70,-00948.24,00230.96,0.45,7.12
72,720,00239.26,-00947.75,00233.89,0.45,6.82
73,730,00224.12,-00963.87,00226.56,0.45,7.15
74,740,00230.47,-00963.38,00241.70,0.45,6.94
75,750,00232.42,-00954.10,00216.80,0.45,7.07
76,760,00250.98,-00960.45,00222.17,0.45,6.94
77,770,00231.45,-00943.85,00220.21,0.45,7.21
78,780,00258.30,-00939.45,00223.63,0.45,6.93
79,790,00245.12,-00948.24,00238.28,0.45,7.00
80,800,00242.68,-00946.29,00228.52,0.45,6.92
81,810,00235.84,-00952.15,00216.80,0.46,7.23
82,820,00235.84,-00937.99,00211.91,0.46,6.81
83,830,00241.70,-00943.36,00218.26,0.45,7.13
84,840,00242.68,-00943.36,00221.68,0.46,6.93
85,850,00237.79,-00941.41,00218.26,0.46,7.12
86,860,00245.61,-00952.15,00230.47,0.45,6.89
87,870,00244.63,-00940.43,00225.59,0.45,7.35
88,880,00240.72,-00947.27,00222.66,0.46,6.88
89,890,00243.65,-00948.24,00224.61,0.45,7.13
90,900,00244.14,-00932.13,00214.36,0.45,6.95
91,910,00242.19,-00954.10,00232.42,0.45,7.24
92,920,00232.91,-00941.89,00212.89,0.45,6.81
93,930,00245.12,-00949.22,00227.54,0.45,7.08
94,940,00241.21,-00947.75,00230.47,0.45,7.04
95,950,00242.68,-00950.68,00233.40,0.45,7.17
96,960,00243.16,-00943.85,00218.26,0.45,6.76
97,970,00235.35,-00946.78,00225.10,0.45,7.06
98,980,00233.89,-00949.22,00229.98,0.45,6.93
99,990,00242.19,-00944.34,00236.82,0.45,7.21
100,1000,00241.21,-00948.73,00220.21,0.45,6.81
101,1010,00232.91,-00959.96,00219.73,0.45,7.17
102,1020,00241.70,-00962.40,00232.91,0.45,6.88
103,1030,00239.26,-00953.12,00219.24,0.45,7.13
104,1040,00240.72,-00942.87,00228.03,0.45,6.87
105,1050,00238.28,-00950.68,00225.59,0.45,7.27
106,1060,00244.63,-00953.61,00220.70,0.45,6.93
107,1070,00237.79,-00954.10,00226.07,0.45,7.07
108,1080,00239.75,-00952.64,00226.56,0.45,6.75
109,1090,00231.93,-00944.34,00222.66,0.45,7.23
110,1100,00251.46,-00961.91,00220.70,0.45,6.74
111,1110,00234.37,-00947.75,00214.84,0.45,7.13
112,1120,00244.14,-00940.43,00223.14,0.45,6.74
113,1130,00240.23,-00952.64,00213.87,0.45,7.13
114,1140,00249.02,-00961.43,00229.00,0.45,6.93
115,1150,00235.35,-00942.38,00225.59,0.45,7.09
116,1160,00245.12,-00948.24,00229.00,0.45,6.76
117,1170,00245.61,-00954.10,00228.03,0.45,7.19
118,1180,00233.89,-00955.08,00229.49,0.45,6.93
119,1190,00245.12,-00954.59,00238.77,0.45,7.32
120,1200,00224.61,-00953.61,00219.24,0.45,6.79
121,1210,00240.72,-00937.99,00230.96,0.45,7.21
122,1220,00250.98,-00958.98,00216.31,0.45,7.00
123,1230,00238.77,-00951.17,00225.10,0.45,7.24
124,1240,00239.75,-00946.78,00226.56,0.45,6.14
125,1250,00250.49,-00957.03,00235.84,0.45,7.07
126,1260,00246.09,-00952.15,00225.59,0.45,6.82
127,1270,00234.86,-00954.10,00229.98,0.45,7.34
128,1280,00237.30,-00947.27,00223.63,0.45,6.90
129,1290,00247.07,-00951.66,00225.59,0.45,7.19
130,1300,00238.28,-00949.22,00233.40,0.45,6.74
131,1310,00250.49,-00943.36,00218.75,0.45,7.13
132,1320,00227.54,-00958.50,00223.63,0.45,6.91
133,1330,00238.77,-00958.98,00233.89,0.45,7.21
134,1340,00245.12,-00949.22,00235.35,0.45,6.90
135,1350,00236.82,-00942.87,00226.56,0.45,7.06
136,1360,00240.23,-00946.78,00224.12,0.44,6.85
137,1370,00224.61,-00949.71,00218.75,0.45,7.13
138,1380,00240.23,-00948.24,00215.82,0.44,6.92
139,1390,00244.14,-00950.20,00215.33,0.45,7.15
140,1400,00250.98,-00938.96,00224.12,0.45,6.92
141,1410,00241.21,-00954.10,00234.86,0.45,7.14
142,1420,00245.61,-00957.52,00219.73,0.45,6.90
143,1430,00246.58,-00941.89,00222.17,0.44,7.07
144,1440,00240.23,-00943.85,00212.40,0.45,6.88
145,1450,00249.51,-00951.66,00206.05,0.45,7.24
146,1460,00241.21,-00955.08,00218.75,0.45,6.81
147,1470,00240.23,-00958.01,00209.47,0.45,7.03
148,1480,00240.72,-00957.52,00226.56,0.45,6.84
149,1490,00238.77,-00954.59,00221.19,0.45,7.13
150,1500,00237.79,-00952.64,00217.29,0.45,6.87
151,1510,00245.61,-00955.57,00216.80,0.45,7.10
152,1520,00234.37,-00948.24,00214.84,0.45,6.85
153,1530,00245.12,-00946.29,00224.12,0.45,7.18
154,1540,00239.26,-00950.20,00216.31,0.45,6.83
155,1550,00241.21,-00943.36,00227.54,0.45,7.13
156,1560,00234.37,-00967.29,00223.14,0.46,7.03
157,1570,00248.54,-00942.38,00226.56,0.45,7.19
158,1580,00249.02,-00959.47,00234.86,0.45,7.00
159,1590,00241.70,-00940.43,00236.33,0.46,7.23
160,1600,00235.84,-00964.36,00243.16,0.45,6.93
161,1610,00233.40,-00954.59,00242.19,0.45,7.10
162,1620,00244.63,-00953.61,00232.42,0.45,6.93
163,1630,00227.54,-00941.89,00235.35,0.45,7.15
164,1640,00242.68,-00954.59,00232.91,0.45,6.84
165,1650,00229.00,-00942.38,00229.49,0.45,7.04
166,1660,00238.28,-00952.64,00228.52,0.45,6.83
167,1670,00233.89,-00951.17,00234.37,0.45,7.17
168,1680,00230.96,-00946.78,00230.47,0.45,6.92
169,1690,00235.35,-00944.34,00245.12,0.45,7.42
170,1700,00248.54,-00939.94,00237.30,0.44,6.85
171,1710,00223.14,-00946.78,00229.00,0.44,7.12
172,1720,00236.33,-00954.59,00229.49,0.45,6.95
173,1730,00232.91,-00961.91,00225.59,0.44,7.20
174,1740,00234.37,-00950.68,00224.61,0.44,6.81
175,1750,00239.26,-00945.80,00222.66,0.45,7.10
176,1760,00232.91,-00949.22,00208.50,0.44,6.93
177,1770,00237.79,-00937.99,00219.73,0.44,7.17
178,1780,00243.65,-00958.98,00215.82,0.45,6.75
179,1790,00242.19,-00946.29,00224.12,0.44,7.04
180,1800,00253.42,-00955.08,00204.10,0.45,6.74
181,1810,00250.49,-00952.64,00228.03,0.45,7.26
182,1820,00230.96,-00958.98,00209.96,0.45,6.77
183,1830,00234.86,-00943.36,00219.73,0.45,7.04
184,1840,00228.52,-00940.92,00206.54,0.45,6.78
185,1850,00237.79,-00949.22,00229.98,0.45,7.32
186,1860,00243.65,-00948.24,00216.31,0.45,6.92
187,1870,00250.00,-00954.59,00232.91,0.45,7.10
188,1880,00245.12,-00950.20,00229.00,0.45,6.84
189,1890,00234.37,-00948.24,00221.68,0.45,7.17
190,1900,00238.28,-00956.05,00232.91,0.45,6.87
191,1910,00241.70,-00946.29,00225.59,0.45,7.15
192,1920,00245.61,-00949.22,00225.10,0.44,6.96
193,1930,00250.49,-00949.22,00219.24,0.45,7.15
