,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00971.68,-00145.51,00247.07,0.53,5.94
1,10,-00799.32,-00196.78,00462.40,0.50,5.94
2,20,-00541.50,-00283.69,00480.47,0.47,5.94
3,30,-00215.82,-00270.51,00428.71,0.47,5.96
4,40,-00113.77,-00201.17,00370.61,0.48,5.96
5,50,-00167.97,-00116.70,00508.79,0.50,5.99
6,60,-00377.93,-00189.94,00732.91,0.52,5.99
7,70,-00666.02,-00180.66,01173.83,0.54,6.01
8,80,-00838.87,-00085.45,01434.57,0.55,6.07
9,90,-00979.49,-00143.55,01163.57,0.54,5.96
10,100,-01345.70,-00084.96,00753.42,0.51,6.05
11,110,-01239.26,-00174.80,00457.52,0.48,5.99
12,120,-00990.72,-00166.99,00386.23,0.45,6.07
13,130,-00802.73,-00209.96,00409.67,0.43,5.97
14,140,-00519.53,-00263.18,00323.73,0.43,6.07
15,150,-00194.82,-00217.77,00220.21,0.45,6.04
16,160,-00001.95,-00166.50,00220.21,0.48,6.07
17,170,-00255.37,-00040.53,00364.75,0.50,6.02
18,180,-00558.11,-00140.62,00576.17,0.52,5.99
19,190,-00628.91,-00248.05,01134.28,0.54,6.06
20,200,-01075.20,-00137.70,01607.42,0.54,6.15
21,210,-01427.25,-00181.15,01174.32,0.51,6.09
22,220,-01708.98,-00146.97,00589.36,0.46,6.13
23,230,-01462.40,-00161.62,00203.61,0.39,6.15
24,240,-01094.73,-00150.39,00029.30,0.33,6.24
25,250,-00600.59,-00144.04,00002.44,0.29,6.16
26,260,-00059.57,-00211.91,-00068.85,0.28,6.20
27,270,00118.65,-00138.67,-00068.85,0.28,6.12
28,280,-00174.80,-00097.66,00076.17,0.31,6.14
29,290,-00543.95,-00130.37,00388.67,0.36,6.04
30,300,-00833.50,-00185.55,00996.58,0.41,6.09
31,310,-01357.91,-00208.98,01259.77,0.45,6.03
32,320,-01727.54,-00106.93,01156.74,0.49,6.02
33,330,-01922.36,-00183.11,00672.36,0.50,5.99
34,340,-01540.04,-00143.07,00139.65,0.50,6.09
35,350,-01114.75,-00153.81,-00033.69,0.50,5.99
36,360,-00876.95,-00186.04,00076.66,0.50,6.05
37,370,-00584.47,-00214.36,00147.95,0.52,6.02
38,380,-00279.79,-00228.52,00172.85,0.54,6.01
39,390,-00236.82,-00162.11,00251.95,0.57,6.05
40,400,-00416.99,-00172.36,00430.18,0.60,6.01
41,410,-00597.17,-00208.50,00775.39,0.63,5.95
42,420,-00834.96,-00178.22,01048.34,0.65,5.94
43,430,-01310.06,-00182.13,00934.08,0.66,5.97
44,440,-01491.21,-00171.39,00663.57,0.64,5.97
45,450,-01420.41,-00138.67,00356.45,0.61,5.90
46,460,-01149.41,-00136.23,00174.32,0.57,5.99
47,470,-00989.26,-00122.07,00130.37,0.54,5.96
48,480,-00796.39,-00169.43,00223.63,0.51,5.93
49,490,-00651.86,-00145.02,00277.83,0.49,5.98
50,500,-00609.37,-00122.56,00354.98,0.48,5.96
51,510,-00618.16,-00178.71,00543.46,0.47,5.97
52,520,-00640.14,-00210.94,00833.01,0.47,5.98
53,530,-00756.35,-00194.34,00916.99,0.47,6.00
54,540,-01051.76,-00203.61,00753.42,0.46,5.97
55,550,-01221.68,-00196.29,00554.69,0.44,5.93
56,560,-01163.09,-00142.09,00376.46,0.41,6.00
57,570,-01066.89,-00154.79,00326.66,0.38,5.87
58,580,-00902.34,-00177.73,00312.50,0.34,5.96
59,590,-00697.75,-00172.36,00358.40,0.32,5.90
60,600,-00683.11,-00186.04,00393.55,0.30,5.97
61,610,-00724.61,-00163.09,00324.71,0.29,6.59
62,620,-00721.68,-00136.23,00336.43,0.30,5.93
63,630,-00763.67,-00139.16,00465.33,0.31,5.95
64,640,-00814.94,-00166.02,00597.66,0.32,5.96
65,650,-00837.40,-00166.50,00592.29,0.33,5.88
66,660,-01003.91,-00168.46,00637.70,0.34,5.92
67,670,-00987.30,-00153.81,00553.22,0.34,5.86
68,680,-00920.41,-00177.73,00496.58,0.34,5.96
69,690,-00750.49,-00153.32,00372.07,0.35,5.90
70,700,-00619.14,-00158.20,00327.15,0.35,5.92
71,710,-00437.99,-00173.34,00349.12,0.36,5.98
72,720,-00606.93,-00163.09,00453.61,0.37,5.96
73,730,-00878.42,-00134.28,00558.59,0.39,5.96
74,740,-01190.43,-00128.91,00620.61,0.41,5.96
75,750,-01439.94,-00171.39,00489.26,0.42,5.94
76,760,-01651.37,-00134.28,00218.75,0.43,5.99
77,770,-01299.32,-00105.47,-00046.39,0.43,5.94
78,780,-00933.11,-00097.66,00029.30,0.43,5.98
79,790,-00512.21,-00168.95,00377.44,0.42,5.94
80,800,-00063.48,-00232.42,00666.50,0.41,6.01
81,810,-00061.04,-00223.14,00767.09,0.40,5.96
82,820,-00571.78,-00159.67,00809.08,0.39,5.94
83,830,-00983.40,-00188.48,00810.55,0.38,5.86
84,840,-01332.52,-00149.90,00747.07,0.38,5.91
85,850,-01593.75,-00216.80,00558.59,0.39,5.96
86,860,-01436.04,-00238.28,00402.83,0.40,5.93
87,870,-01237.79,-00210.94,00401.86,0.41,5.96
88,880,-00462.40,-00230.96,00284.18,0.42,6.29
89,890,-00099.61,-00193.85,00495.61,0.43,5.91
90,900,-00172.36,-00209.96,00719.73,0.44,5.99
91,910,-00146.97,-00154.79,00686.04,0.44,5.80
