,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00391.11,00146.97,00846.19,0.48,4.40
1,10,-00305.66,00122.07,00799.32,0.48,4.49
2,20,-00363.28,00093.75,00669.92,0.49,4.58
3,30,-00479.49,00078.12,00618.65,0.51,4.72
4,40,-00547.36,00085.94,00699.71,0.53,4.70
5,50,-00687.99,00052.25,00714.84,0.54,4.75
6,60,-00782.71,00035.64,00695.31,0.55,5.04
7,70,-00936.52,-00002.44,00682.13,0.55,4.81
8,80,-01016.60,-00027.34,00692.38,0.55,4.80
9,90,-00998.54,-00026.37,00734.37,0.54,4.82
10,100,-00957.52,-00015.14,00740.23,0.53,4.80
11,110,-00829.59,-00008.79,00710.94,0.52,4.93
12,120,-00658.69,00054.20,00753.91,0.51,4.77
13,130,-00417.48,00082.52,00761.72,0.51,4.85
14,140,-00166.50,00136.23,00697.75,0.52,4.70
15,150,-00104.00,00187.50,00917.97,0.52,4.77
16,160,-00098.63,00227.54,00946.29,0.53,4.63
17,170,-00097.66,00186.52,00828.12,0.55,4.56
18,180,-00327.15,00102.05,00787.60,0.57,4.39
19,190,-00500.00,00101.07,00824.71,0.59,4.50
20,200,-00713.38,00046.39,00767.09,0.61,4.39
21,210,-00943.85,00019.04,00730.47,0.62,4.49
22,220,-01166.99,-00022.46,00814.94,0.64,4.49
23,230,-01179.20,-00020.02,00836.91,0.64,4.44
24,240,-01200.20,-00016.60,00827.15,0.64,4.43
25,250,-01112.30,-00035.16,00778.81,0.63,4.40
26,260,-00966.80,00002.93,00673.83,0.62,4.38
27,270,-00548.34,00109.37,00624.51,0.61,4.44
28,280,-00351.56,00163.57,00774.41,0.61,4.38
29,290,-00054.69,00253.91,00860.84,0.60,4.46
30,300,00036.13,00252.93,00913.57,0.59,4.39
31,310,00012.70,00204.59,00854.49,0.59,4.47
32,320,-00001.95,00187.01,00747.07,0.59,4.49
33,330,-00317.87,00241.21,00539.06,0.59,4.62
34,340,-00375.00,00114.75,00703.12,0.60,4.52
35,350,-00772.46,00036.62,00701.17,0.59,4.67
36,360,-00929.20,-00040.53,00652.34,0.58,4.63
37,370,-01058.11,-00098.63,00665.04,0.56,4.74
38,380,-01248.05,-00085.94,00708.01,0.54,4.70
39,390,-01238.28,-00074.71,00669.43,0.52,4.79
40,400,-01139.16,-00041.99,00647.46,0.50,4.68
41,410,-00804.69,00041.50,00653.32,0.48,4.63
42,420,-00558.11,00106.93,00754.88,0.48,4.55
43,430,-00284.18,00181.15,00830.57,0.47,4.59
44,440,-00151.86,00183.11,00819.34,0.47,4.72
45,450,-00126.46,00173.83,00784.18,0.47,4.83
46,460,-00123.54,00166.99,00738.28,0.48,4.79
47,470,-00229.49,00160.16,00728.52,0.49,4.86
48,480,-00452.64,00132.32,00695.31,0.51,4.85
49,490,-00714.36,00072.27,00670.41,0.51,5.09
50,500,-00850.59,00031.74,00666.99,0.52,4.99
51,510,-01120.61,-00026.37,00687.01,0.51,4.85
52,520,-01162.60,-00054.20,00719.24,0.50,4.69
53,530,-01260.74,-00087.40,00699.22,0.48,4.66
54,540,-01203.13,-00079.10,00669.92,0.47,4.46
55,550,-01180.66,-00061.04,00673.34,0.46,4.50
56,560,-00818.85,00001.46,00444.82,0.45,4.32
57,570,-00555.66,00101.07,00560.55,0.45,4.30
58,580,-00280.76,00196.29,00728.52,0.45,4.30
59,590,-00098.63,00240.72,00806.64,0.46,4.30
60,600,-00069.82,00205.08,00807.62,0.47,4.21
61,610,-00119.63,00177.25,00762.21,0.47,4.20
62,620,-00207.03,00124.51,00680.18,0.49,4.20
63,630,-00492.19,00099.61,00640.14,0.50,4.22
64,640,-00741.70,00021.00,00607.42,0.51,4.14
65,650,-01011.23,-00055.66,00591.31,0.51,4.22
66,660,-01226.56,-00113.77,00605.47,0.50,4.18
67,670,-01456.05,-00165.04,00666.02,0.49,4.19
68,680,-01439.45,-00148.93,00632.32,0.48,4.13
69,690,-01432.62,-00159.18,00634.77,0.46,4.32
70,700,-01297.85,-00126.95,00551.27,0.45,4.14
71,710,-00798.83,-00008.79,00319.82,0.43,4.25
72,720,-00485.84,00094.24,00514.65,0.42,4.22
73,730,-00133.79,00215.82,00763.18,0.42,4.24
74,740,00024.90,00280.76,00914.06,0.41,4.20
75,750,00062.99,00236.33,00864.26,0.42,4.28
76,760,00137.21,00177.25,00743.16,0.43,4.19
77,770,00007.81,00141.60,00675.78,0.43,4.21
78,780,-00208.50,00175.78,00660.16,0.45,4.21
79,790,-00592.77,-00016.60,00660.16,0.45,4.21
80,800,-00969.73,-00017.09,00613.28,0.45,4.11
81,810,-01185.55,-00160.64,00549.80,0.45,4.17
82,820,-01392.58,-00247.56,00515.14,0.44,4.16
83,830,-01617.19,-00280.76,00491.21,0.43,4.19
84,840,-01547.36,-00205.57,00467.77,0.43,4.10
85,850,-01210.45,-00047.36,00480.96,0.43,4.20
86,860,-00832.03,00032.71,00506.84,0.44,4.10
87,870,-00475.10,00119.14,00603.52,0.45,4.06
88,880,-00197.75,00179.20,00801.27,0.48,3.91
89,890,-00039.55,00215.82,00850.59,0.50,4.03
90,900,-00007.32,00181.64,00805.18,0.53,4.05
91,910,00046.39,00133.30,00700.20,0.57,4.11
92,920,-00059.08,00116.70,00633.79,0.60,4.13
93,930,-00584.96,00104.49,00488.28,0.64,4.09
94,940,-00802.73,-00037.11,00638.18,0.66,4.02
95,950,-01169.43,-00145.02,00551.76,0.67,4.18
96,960,-01352.05,-00283.20,00417.97,0.66,4.06
97,970,-01495.12,-00421.39,00240.23,0.65,4.04
98,980,-01600.10,-00395.02,00240.23,0.62,4.03
99,990,-01519.04,-00367.19,00247.07,0.59,4.06
100,1000,-00789.55,-00145.51,-00015.63,0.57,4.11
101,1010,-00484.86,-00068.85,00282.23,0.55,4.14
102,1020,00000.49,00096.68,00527.34,0.53,4.11
103,1030,00040.04,00203.12,01058.11,0.52,4.21
104,1040,00199.71,00251.46,01108.89,0.53,4.10
105,1050,00172.36,00146.48,00737.30,0.54,4.19
106,1060,-00159.67,00057.13,00614.26,0.56,4.08
107,1070,-00525.88,00009.77,00586.43,0.58,4.23
108,1080,-01067.87,-00305.66,00478.03,0.59,4.10
109,1090,-01635.25,-00303.71,00465.82,0.60,4.22
110,1100,-02000.00,-00504.88,00449.22,0.60,4.29
111,1110,-01985.35,-00443.85,00443.36,0.58,4.22
112,1120,-01916.02,-00371.58,00533.69,0.55,4.03
113,1130,-01568.36,-00369.63,00508.30,0.51,4.10
114,1140,-01043.95,-00253.91,00211.91,0.46,4.00
115,1150,-00186.04,00022.46,00139.65,0.41,4.01
116,1160,-00041.99,00139.65,00744.63,0.36,3.97
117,1170,00177.25,00332.03,01199.71,0.32,4.02
118,1180,00238.28,00335.94,01183.59,0.30,3.96
119,1190,00239.26,00223.14,00910.16,0.29,4.04
120,1200,-00155.27,-00041.02,01063.96,0.29,3.91
121,1210,-00187.99,-00016.60,00667.97,0.29,4.14
122,1220,-00919.43,-00080.08,00597.17,0.29,3.97
123,1230,-01352.54,-00312.99,00472.17,0.30,4.02
124,1240,-01739.75,-00406.25,00470.70,0.31,3.96
125,1250,-01969.24,-00419.43,00567.87,0.33,4.11
126,1260,-01795.90,-00381.35,00564.94,0.34,4.00
127,1270,-01568.85,-00332.52,00433.59,0.34,4.00
128,1280,-01092.29,-00129.88,00348.63,0.34,4.00
129,1290,-00708.01,00005.86,00480.47,0.33,4.06
130,1300,-00474.61,00113.28,00781.25,0.32,3.95
131,1310,-00192.87,00200.68,00941.89,0.31,3.97
132,1320,-00083.50,00141.11,00859.86,0.31,3.91
133,1330,-00034.67,00122.07,00750.00,0.31,3.97
134,1340,-00208.01,00109.37,00664.06,0.32,3.91
135,1350,-00407.71,00100.59,00613.28,0.34,3.86
136,1360,-00727.54,00004.88,00576.66,0.35,3.86
137,1370,-00895.51,-00141.60,00465.33,0.37,3.91
138,1380,-01180.66,-00134.28,00481.93,0.38,3.72
139,1390,-01316.89,-00131.35,00486.33,0.39,3.74
140,1400,-01289.06,-00153.32,00470.21,0.39,3.68
141,1410,-01236.82,-00138.67,00465.33,0.39,3.71
142,1420,-01072.75,-00099.12,00450.68,0.39,3.72
143,1430,-00986.33,-00057.62,00479.49,0.38,3.81
144,1440,-00897.95,-00060.55,00453.61,0.37,3.78
145,1450,-00698.73,-00030.27,00382.81,0.36,3.75
146,1460,-00597.66,-00001.95,00549.32,0.36,3.70
147,1470,-00383.79,00073.24,00674.80,0.36,3.81
148,1480,-00271.97,00113.77,00729.00,0.36,3.64
149,1490,-00237.30,00139.16,00760.74,0.36,3.82
150,1500,-00314.45,00094.24,00717.29,0.37,3.72
151,1510,-00492.68,00028.32,00578.12,0.38,3.74
152,1520,-00753.91,-00046.39,00513.67,0.39,3.74
153,1530,-01021.00,-00136.72,00276.37,0.39,3.86
154,1540,-01297.85,-00192.38,00205.57,0.40,3.79
155,1550,-01411.62,-00208.01,00250.49,0.40,3.82
156,1560,-01488.77,-00216.31,00313.96,0.40,3.89
157,1570,-01390.63,-00238.77,00310.55,0.39,3.89
158,1580,-01098.63,-00256.84,00240.23,0.38,3.80
159,1590,-00819.82,-00137.21,00351.07,0.36,4.00
160,1600,-00446.29,00044.92,00552.25,0.34,3.91
161,1610,-00240.72,00140.62,00876.46,0.32,3.95
162,1620,00011.23,00208.98,01000.00,0.31,3.94
163,1630,00030.76,00190.92,00882.32,0.31,4.02
164,1640,00021.97,00158.20,00720.21,0.31,4.07
165,1650,-00181.64,00115.72,00639.16,0.33,4.08
166,1660,-00500.49,00075.20,00513.67,0.35,3.97
167,1670,-00852.05,00022.95,00479.98,0.37,3.97
168,1680,-01246.09,-00062.50,00438.48,0.39,3.96
169,1690,-01474.61,-00138.18,00382.81,0.41,3.91
170,1700,-01558.11,-00228.03,00417.97,0.43,3.89
171,1710,-01526.37,-00200.68,00459.47,0.44,3.97
172,1720,-01399.90,-00183.59,00415.53,0.45,3.81
173,1730,-01051.27,-00130.37,00372.07,0.45,3.91
174,1740,-00803.22,00008.30,00550.78,0.45,3.81
175,1750,-00624.51,00122.07,00759.77,0.44,3.81
176,1760,-00421.87,00142.09,00709.96,0.44,3.72
177,1770,-00173.34,00182.13,00568.85,0.44,3.97
178,1780,-00128.42,00223.14,00827.64,0.45,3.71
179,1790,-00099.12,00235.35,00960.94,0.45,3.59
180,1800,-00106.45,00224.12,00808.59,0.46,3.84
181,1810,-00353.52,00135.25,00725.59,0.46,3.83
182,1820,-00644.04,00099.61,00623.05,0.46,3.81
183,1830,-00986.33,-00029.79,00591.31,0.45,3.92
184,1840,-01268.55,-00115.72,00494.63,0.44,3.81
185,1850,-01459.96,-00166.99,00454.59,0.43,3.94
186,1860,-01602.54,-00198.24,00537.60,0.42,3.85
187,1870,-01521.00,-00213.87,00516.60,0.42,3.91
188,1880,-01353.03,-00240.23,00403.81,0.41,3.83
189,1890,-01125.98,-00164.06,00434.57,0.40,3.89
190,1900,-00798.34,-00019.04,00390.62,0.39,3.91
191,1910,-00337.40,00184.57,00499.02,0.39,3.92
192,1920,-00148.44,00231.45,00903.81,0.38,3.81
193,1930,00083.01,00343.75,01055.66,0.38,3.90
194,1940,00125.98,00239.26,00917.48,0.38,3.91
195,1950,00039.55,00173.34,00732.42,0.39,3.98
196,1960,-00187.50,00133.79,00657.71,0.40,3.92
197,1970,-00540.53,00030.76,00586.43,0.41,4.00
198,1980,-00802.25,-00020.02,00564.45,0.43,4.00
199,1990,-01186.04,-00130.86,00520.51,0.43,4.05
200,2000,-01415.04,-00150.88,00530.76,0.44,3.89
201,2010,-01459.47,-00213.38,00563.48,0.45,4.30
202,2020,-01425.29,-00180.18,00526.37,0.45,4.03
203,2030,-01206.54,-00156.25,00483.40,0.45,4.15
204,2040,-01026.37,-00072.27,00634.28,0.44,4.05
205,2050,-00767.58,-00000.98,00689.45,0.44,4.07
206,2060,-00418.95,00078.61,00575.20,0.44,3.96
207,2070,-00315.43,00158.69,00827.15,0.44,4.03
208,2080,-00209.47,00239.75,01040.04,0.45,3.97
209,2090,-00209.47,00225.59,01004.39,0.46,4.01
210,2100,-00278.32,00158.20,00897.46,0.48,3.91
211,2110,-00444.34,00130.86,00873.54,0.50,3.95
212,2120,-00536.13,00068.36,00897.46,0.52,3.94
213,2130,-00691.89,00052.73,00894.04,0.53,3.96
214,2140,-00785.16,-00028.81,00904.30,0.54,3.91
215,2150,-00769.04,-00062.01,00936.52,0.55,3.94
216,2160,-00734.86,-00059.57,00997.56,0.55,3.83
217,2170,-00689.94,-00037.11,01078.61,0.55,3.88
218,2180,-00577.64,-00011.72,01176.27,0.54,3.77
219,2190,-00491.21,00004.39,01247.56,0.54,3.81
220,2200,-00534.67,-00020.02,01305.18,0.52,3.81
221,2210,-00537.11,-00042.97,01206.05,0.51,3.81
222,2220,-00516.11,-00068.85,01039.06,0.50,3.73
223,2230,-00461.43,-00012.21,00953.61,0.48,3.74
224,2240,-00208.98,00057.62,01021.97,0.47,3.78
225,2250,-00038.57,00088.38,01151.37,0.47,3.83
226,2260,00030.76,00102.54,01209.47,0.48,3.67
227,2270,-00014.16,00134.77,01172.36,0.48,3.25
228,2280,-00128.42,00154.79,01224.61,0.49,3.63
229,2290,-00041.50,00159.67,01206.54,0.50,3.69
230,2300,-00042.48,00177.25,01155.76,0.51,3.64
231,2310,-00119.63,00199.22,01059.08,0.52,3.62
232,2320,-00177.25,00306.64,00949.71,0.52,3.58
233,2330,-00247.07,00420.41,00998.54,0.52,3.67
234,2340,-00164.55,00404.79,01066.41,0.52,3.58
235,2350,-00084.96,00437.01,01033.20,0.52,3.58
236,2360,-00189.45,00467.29,01064.45,0.52,3.52
237,2370,-00210.94,00410.64,01078.61,0.51,3.52
238,2380,-00202.15,00384.77,00980.47,0.51,3.42
239,2390,-00259.28,00403.81,00922.85,0.50,3.39
240,2400,-00266.11,00402.34,00837.89,0.50,3.32
241,2410,-00310.06,00412.11,00733.40,0.49,3.26
242,2420,-00275.39,00488.28,00648.44,0.48,3.27
243,2430,-00318.36,00522.46,00594.24,0.47,3.41
244,2440,-00329.59,00561.04,00499.02,0.46,3.45
245,2450,-00360.84,00592.77,00359.86,0.44,3.63
246,2460,-00428.22,00600.59,00166.99,0.43,3.64
247,2470,-00532.71,00568.85,-00077.15,0.42,3.82
248,2480,-00776.86,00560.06,-00335.45,0.41,3.64
249,2490,-00961.43,00560.06,-00661.13,0.40,3.77
250,2500,-01053.22,00690.43,-00916.50,0.39,3.78
251,2510,-01222.66,00798.34,-01171.39,0.37,3.81
252,2520,-01303.71,00894.04,-01347.17,0.36,3.82
253,2530,-01334.47,00937.01,-01466.31,0.36,4.01
254,2540,-01503.42,00870.12,-01634.77,0.35,3.99
255,2550,-01457.52,00831.54,-01685.55,0.34,4.11
256,2560,-01377.93,00756.35,-01752.44,0.34,4.01
257,2570,-01310.06,00679.20,-01809.57,0.33,4.12
258,2580,-01138.67,00649.90,-01753.42,0.32,4.11
259,2590,-01071.78,00541.50,-01704.59,0.32,4.21
260,2600,-01053.22,00435.06,-01550.29,0.31,4.12
261,2610,-00877.93,00250.98,-01253.91,0.31,4.21
