,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00401.86,-00094.24,00482.91,0.53,3.52
1,10,-00199.71,-00062.01,00665.04,0.53,3.22
2,20,-00062.50,-00073.24,00790.04,0.54,3.02
3,30,-00093.26,-00122.07,00794.92,0.54,3.18
4,40,-00387.70,-00124.02,00614.75,0.54,3.08
5,50,-00616.70,-00111.33,00395.02,0.52,3.22
6,60,-00820.80,-00174.80,00336.91,0.52,3.06
7,70,-01115.23,-00225.59,00417.97,0.54,3.22
8,80,-01169.43,-00305.66,00637.21,0.55,3.03
9,90,-01365.23,-00375.00,00794.92,0.58,3.20
10,100,-01326.66,-00425.78,00911.62,0.62,3.06
11,110,-01314.45,-00446.78,00963.38,0.66,3.20
12,120,-01106.45,-00476.07,00909.18,0.70,3.11
13,130,-00934.57,-00425.29,00675.78,0.74,3.22
14,140,-00917.48,-00293.95,00506.35,0.76,3.11
15,150,-00768.55,-00202.64,00487.79,0.79,3.20
16,160,-00514.65,-00096.19,00400.88,0.80,3.09
17,170,-00283.20,00000.00,00329.59,0.79,3.18
18,180,-00233.40,00048.83,00411.62,0.77,3.09
19,190,-00120.12,00046.88,00537.60,0.73,3.24
20,200,-00118.16,00003.42,00688.48,0.66,3.17
21,210,-00182.62,-00084.47,00766.60,0.59,3.27
22,220,-00291.50,-00150.88,00737.30,0.52,3.12
23,230,-00547.85,-00188.48,00590.82,0.44,3.33
24,240,-00798.83,-00199.71,00338.38,0.39,3.09
25,250,-00668.95,-00231.45,00459.96,0.35,3.38
26,260,-00945.31,-00315.92,00584.47,0.33,3.19
27,270,-01027.34,-00329.59,00710.45,0.33,3.33
28,280,-00950.20,-00357.42,00797.36,0.35,3.23
29,290,-00878.91,-00361.82,00847.66,0.36,3.50
30,300,-00762.70,-00391.60,00907.71,0.39,2.98
31,310,-00660.64,-00398.44,00910.64,0.41,3.42
32,320,-00570.31,-00409.67,00815.92,0.43,3.22
33,330,-00769.53,-00376.95,00576.17,0.43,3.33
34,340,-01141.11,-00235.35,00210.94,0.44,3.22
35,350,-01284.18,-00110.84,00090.33,0.46,3.20
36,360,-01521.00,00049.80,-00109.86,0.47,3.03
37,370,-01693.36,00244.14,-00234.86,0.48,3.23
38,380,-01572.75,00146.97,-00132.81,0.49,3.03
39,390,-01687.01,00063.96,00163.09,0.48,3.19
40,400,-01816.89,-00095.21,00427.25,0.47,3.03
41,410,-01963.87,-00146.48,00550.78,0.43,3.17
42,420,-01897.95,-00245.61,00494.63,0.37,2.92
43,430,-01627.44,-00374.51,00460.94,0.31,3.03
44,440,-01271.00,-00638.67,00637.70,0.24,2.96
45,450,-01137.21,-00896.48,00636.72,0.18,3.08
46,460,-01089.84,-00928.71,00701.66,0.14,2.99
47,470,-00745.12,-00916.50,00436.52,0.12,3.22
48,480,-00118.65,-00696.78,00286.62,0.11,2.95
49,490,00627.93,-00447.75,00418.46,0.12,3.09
50,500,01010.74,-00251.46,00725.10,0.14,2.99
51,510,01306.15,-00049.32,00975.59,0.18,3.12
52,520,01434.57,00039.55,01010.74,0.22,3.17
53,530,01422.85,-00009.77,00748.05,0.28,3.23
54,540,01677.25,-00078.12,-00054.69,0.32,3.09
55,550,00812.99,-00111.33,00280.27,0.38,3.23
56,560,00232.42,-00155.76,00239.26,0.44,3.12
57,570,-00407.23,-00337.40,00316.89,0.48,3.31
58,580,-00436.52,-00437.01,00389.16,0.53,3.29
59,590,-00569.34,-00540.04,00338.38,0.58,3.31
60,600,-01022.95,-00530.76,00249.02,0.62,3.17
61,610,-01421.39,-00515.14,-00058.59,0.64,3.25
62,620,-01396.48,-00187.50,00030.76,0.66,3.11
63,630,-01261.72,-00168.46,00100.59,0.67,3.27
64,640,-01361.82,-00235.35,00273.44,0.65,3.06
65,650,-01602.05,-00219.73,00217.77,0.63,3.24
66,660,-01864.75,-00079.10,00009.77,0.58,3.05
67,670,-01879.39,-00044.92,-00056.64,0.52,3.20
68,680,-01984.38,-00100.10,00125.49,0.44,3.04
