,time,acc_x,acc_y,acc_z,pulse,eda
0,0,00458.50,00254.39,00831.54,0.55,4.46
1,10,00174.80,00240.72,00997.07,0.59,4.58
2,20,-00011.23,00263.18,01274.41,0.63,4.49
3,30,-00078.61,00362.79,01286.13,0.66,4.45
4,40,-00338.87,00406.25,01162.11,0.66,4.43
5,50,-00490.23,00370.61,01131.84,0.64,4.47
6,60,-00500.00,00321.29,01086.91,0.59,4.40
7,70,-00190.92,00232.91,00886.72,0.53,4.55
8,80,00161.62,00127.93,00757.81,0.47,4.46
9,90,00465.33,00108.89,00698.73,0.44,4.48
10,100,00614.26,00152.34,00723.14,0.42,4.40
11,110,00486.33,00239.26,00697.75,0.42,4.50
12,120,00111.33,00286.13,00862.30,0.44,4.41
13,130,-00172.36,00280.76,01275.39,0.46,4.51
14,140,-00184.08,00419.43,01443.36,0.48,4.50
15,150,-00442.87,00410.16,01370.61,0.48,4.61
16,160,-00581.54,00342.29,01192.87,0.45,4.47
17,170,-00398.44,00304.20,00908.69,0.40,4.53
18,180,-00163.09,00265.14,00729.00,0.35,4.41
19,190,00135.74,00159.67,00725.59,0.31,4.51
20,200,00446.29,00062.50,00711.91,0.28,4.47
21,210,00621.09,00150.88,00682.13,0.29,4.61
22,220,00487.30,00279.30,00676.27,0.32,4.42
23,230,00184.08,00307.13,00823.73,0.35,4.53
24,240,00011.23,00261.72,01221.19,0.40,4.45
25,250,-00093.75,00372.56,01417.48,0.44,4.59
26,260,-00323.73,00348.14,01335.45,0.46,4.49
27,270,-00548.34,00364.26,01115.72,0.46,4.61
28,280,-00484.86,00308.11,00829.10,0.44,4.55
29,290,-00247.56,00202.64,00731.93,0.41,4.58
30,300,00113.77,00070.31,00733.89,0.40,4.55
31,310,00468.26,00054.20,00721.68,0.40,4.63
32,320,00693.85,00161.13,00719.73,0.42,4.43
33,330,00576.17,00298.34,00715.33,0.45,4.59
34,340,00312.01,00300.78,00836.91,0.48,4.44
35,350,00180.66,00276.86,01100.10,0.51,4.56
36,360,-00082.03,00355.96,01280.27,0.53,4.41
37,370,-00391.11,00376.46,01319.34,0.55,4.53
38,380,-00530.76,00334.96,01165.53,0.52,4.39
39,390,-00508.79,00329.10,00921.87,0.48,4.59
40,400,-00276.37,00231.45,00762.21,0.43,4.42
41,410,00001.46,00178.71,00800.78,0.38,4.40
42,420,00262.21,00094.24,00850.59,0.35,4.39
43,430,00500.98,00109.37,00810.06,0.35,4.46
44,440,00498.05,00236.82,00766.11,0.36,4.39
45,450,00326.17,00293.46,00752.44,0.37,4.56
46,460,00140.14,00341.31,00819.82,0.40,4.44
47,470,00039.55,00266.60,01097.66,0.44,4.59
48,480,-00007.81,00330.08,01358.40,0.45,4.46
49,490,-00100.10,00369.63,01417.48,0.46,4.63
50,500,-00348.14,00332.52,01176.27,0.45,4.56
51,510,-00373.54,00346.68,00913.57,0.41,4.57
52,520,-00338.38,00216.31,00775.39,0.37,4.46
53,530,-00097.17,00117.68,00843.75,0.34,4.59
54,540,00290.04,00083.98,00839.84,0.33,4.49
55,550,00482.42,00124.51,00862.79,0.33,4.55
56,560,00602.05,00265.62,00791.50,0.36,4.43
57,570,00543.46,00304.20,00804.20,0.38,4.69
58,580,00457.03,00242.68,00979.98,0.42,4.52
59,590,00257.81,00281.25,01174.80,0.46,4.59
60,600,-00011.23,00341.80,01330.08,0.49,4.55
61,610,-00342.29,00328.61,01202.15,0.51,4.57
62,620,-00550.78,00362.79,00964.84,0.51,4.49
63,630,-00439.45,00284.67,00768.07,0.50,4.63
64,640,-00160.16,00212.40,00773.44,0.49,4.45
65,650,00188.96,00140.62,00873.05,0.50,4.57
66,660,00443.36,00111.82,00857.42,0.52,4.41
67,670,00546.39,00171.87,00831.05,0.56,4.53
68,680,00490.23,00280.27,00791.99,0.62,4.39
69,690,00214.84,00332.52,00859.86,0.67,4.51
70,700,-00012.21,00287.60,01036.62,0.73,4.36
