,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-213.38,37.6,1041.99,0.0,0.2
1,10,-244.63,36.62,1041.5,0.0,0.1
2,20,-242.19,32.23,1020.51,0.0,0.2
3,30,-247.07,31.25,1006.84,0.0,0.1
4,40,-256.35,46.39,984.37,0.0,0.21
5,50,-245.12,4.88,958.98,0.0,0.1
6,60,-242.19,21.0,924.32,0.0,0.2
7,70,-186.52,21.48,905.76,0.0,0.1
8,80,-201.17,44.92,925.29,0.0,0.2
9,90,-221.19,27.83,942.38,0.0,0.11
10,100,-249.51,12.7,963.38,0.0,0.19
11,110,-264.16,11.72,982.91,0.0,0.1
12,120,-246.09,17.09,980.96,0.0,0.21
13,130,-225.1,7.32,967.29,0.0,0.1
14,140,-222.17,-14.16,971.19,0.0,0.2
15,150,-241.21,3.42,984.86,0.0,0.1
16,160,-260.25,3.42,991.21,0.0,0.18
17,170,-268.07,-5.37,1005.86,0.0,0.1
18,180,-242.19,-14.65,991.7,0.0,0.19
19,190,-258.79,8.3,974.12,0.0,0.1
20,200,-286.13,-11.72,958.5,0.0,0.18
21,210,-242.19,-5.37,982.42,0.0,0.1
22,220,-259.77,-7.32,976.07,0.0,0.21
23,230,-246.58,2.93,990.72,0.0,0.1
24,240,-216.31,-1.95,979.98,0.0,0.18
25,250,-229.98,0.49,980.96,0.0,0.13
26,260,-242.68,-1.95,981.93,0.0,0.16
27,270,-226.56,23.44,990.23,0.0,0.13
28,280,-213.87,15.14,998.05,0.0,0.2
29,290,-247.07,15.63,981.93,0.0,0.1
30,300,-256.35,11.23,984.37,0.0,0.2
31,310,-236.33,3.42,975.59,0.0,0.11
32,320,-250.49,16.11,989.26,0.0,0.21
33,330,-227.54,2.93,990.23,0.0,0.13
34,340,-238.28,14.16,1009.28,0.0,0.2
35,350,-229.49,0.98,1025.88,0.0,0.0
36,360,-218.26,-18.55,1002.44,0.0,0.17
37,370,-201.17,10.74,986.33,0.0,0.12
38,380,-212.4,-15.14,964.84,0.0,0.2
39,390,-200.68,-10.25,949.71,0.0,0.13
40,400,-237.79,10.25,942.38,0.0,0.2
41,410,-236.82,1.46,953.61,0.0,0.11
42,420,-286.62,18.55,956.54,0.0,0.2
43,430,-338.87,-5.86,956.05,0.0,0.1
44,440,-355.47,3.91,948.24,0.0,0.19
45,450,-354.0,-0.49,956.54,0.0,0.13
46,460,-376.95,18.07,940.92,0.0,0.18
47,470,-383.3,9.77,953.12,0.0,0.12
48,480,-394.53,2.44,950.68,0.0,0.17
49,490,-308.59,27.83,948.73,0.0,0.13
50,500,-323.73,22.46,948.73,0.0,0.23
51,510,-326.66,17.58,962.4,0.0,0.14
52,520,-307.62,-6.35,963.38,0.0,0.12
53,530,-296.87,9.28,969.24,0.0,0.12
54,540,-276.37,18.07,979.98,0.0,0.23
55,550,-263.67,19.53,990.72,0.0,0.38
56,560,-262.7,13.67,962.89,0.0,0.2
57,570,-243.16,29.3,957.03,0.0,0.11
58,580,-259.28,9.28,955.08,0.0,0.17
59,590,-261.72,-1.46,941.41,0.0,0.11
60,600,-294.43,3.91,935.55,0.0,0.2
61,610,-297.36,-1.46,943.85,0.0,0.12
62,620,-312.5,3.42,944.34,0.0,0.16
63,630,-326.17,-5.86,938.96,0.0,0.11
64,640,-329.1,-0.98,940.43,0.0,0.16
65,650,-343.26,-3.91,933.11,0.0,0.1
66,660,-318.36,18.07,954.59,0.0,0.18
67,670,-324.71,10.74,956.05,0.0,0.12
68,680,-305.66,10.25,966.8,0.0,0.18
69,690,-303.22,6.84,952.64,0.0,0.13
70,700,-294.92,2.44,962.4,0.0,0.16
71,710,-302.73,5.86,950.68,0.0,0.1
72,720,-308.11,-1.46,947.27,0.0,0.18
73,730,-312.99,7.32,947.27,0.0,0.1
74,740,-317.38,-12.21,945.31,0.0,0.16
75,750,-309.57,-9.28,953.61,0.0,0.1
76,760,-313.96,7.81,939.94,0.0,0.18
77,770,-306.15,-2.93,935.06,0.0,0.1
78,780,-288.57,11.23,951.66,0.0,0.18
79,790,-307.62,16.11,952.64,0.0,0.11
80,800,-300.29,11.23,969.73,0.0,0.18
81,810,-316.41,7.32,963.87,0.0,0.1
82,820,-295.41,5.37,966.8,0.0,0.16
83,830,-280.27,6.84,980.96,0.0,0.11
84,840,-294.43,-5.86,981.93,0.0,0.17
85,850,-264.16,-14.65,1000.49,0.0,0.1
86,860,-266.6,8.3,967.77,0.0,0.16
87,870,-336.91,-26.86,954.59,0.0,0.11
88,880,-254.88,26.37,928.22,0.0,0.18
89,890,-312.99,12.21,939.45,0.0,0.11
90,900,-343.75,-17.58,941.41,0.0,0.19
91,910,-321.29,3.42,922.36,0.0,0.12
92,920,-355.47,-5.37,916.02,0.0,0.15
93,930,-360.35,3.42,913.57,0.0,0.1
94,940,-361.82,14.65,927.73,0.0,0.18
95,950,-382.81,22.46,930.66,0.0,0.13
96,960,-386.23,36.62,929.2,0.0,0.18
97,970,-378.42,21.97,928.22,0.0,0.11
98,980,-359.86,16.11,937.01,0.0,0.18
99,990,-322.75,19.04,938.48,0.0,0.1
100,1000,-320.8,14.65,953.12,0.0,0.17
101,1010,-315.43,9.77,948.73,0.0,0.13
102,1020,-330.08,1.95,940.43,0.0,0.16
103,1030,-312.01,-3.42,957.03,0.0,0.12
104,1040,-326.17,-10.25,945.8,0.0,0.29
105,1050,-330.57,2.44,945.8,0.0,0.11
106,1060,-330.08,-21.97,952.15,0.0,0.18
107,1070,-320.8,-7.32,942.38,0.0,0.1
108,1080,-346.19,-14.65,955.08,0.0,0.19
109,1090,-338.87,-0.98,958.01,0.0,0.1
