,time,acc_x,acc_y,acc_z,pulse,eda
0,0,-00340.33,00055.18,01136.23,0.25,0.00
1,10,-00722.66,00069.82,01364.75,0.25,0.00
2,20,-00829.10,-00085.94,01462.89,0.26,0.00
3,30,-01178.22,-00208.98,01583.50,0.27,0.00
4,40,-01228.52,-00251.46,01646.00,0.29,0.00
5,50,-01068.85,-00268.07,01575.20,0.31,0.00
6,60,-00762.21,-00394.53,01393.07,0.34,0.00
7,70,-00176.27,-00359.86,01120.12,0.37,0.00
8,80,00441.41,-00297.36,00739.26,0.39,0.00
9,90,00944.82,-00280.76,00503.91,0.42,0.00
10,100,01272.95,-00247.07,00365.23,0.45,0.00
11,110,01451.17,-00055.66,00177.73,0.47,0.00
12,120,01711.91,00122.07,00203.61,0.49,0.00
13,130,01370.12,00198.73,00366.70,0.49,0.00
14,140,00873.54,00172.85,00489.75,0.47,0.00
15,150,00174.32,00059.08,00448.24,0.45,0.00
16,160,-00497.07,-00063.48,00430.66,0.43,0.00
17,170,-01012.70,-00109.37,00522.95,0.40,0.00
18,180,-01391.11,-00166.50,00645.02,0.39,0.00
19,190,-01297.85,-00183.59,00775.39,0.38,0.00
20,200,-00961.91,-00249.02,00950.20,0.37,0.00
21,210,-00645.02,-00268.07,01117.19,0.37,0.00
22,220,-00064.45,-00281.74,01084.47,0.37,0.00
23,230,00047.36,-00116.70,01067.87,0.37,0.00
24,240,00054.20,-00115.72,01073.73,0.37,0.00
25,250,00067.87,-00122.56,00963.38,0.37,0.00
26,260,00111.33,-00159.67,00860.35,0.38,0.00
27,270,00273.44,-00208.01,00739.75,0.39,0.00
28,280,00622.56,-00224.12,00641.11,0.41,0.00
29,290,00948.73,-00119.63,00553.71,0.43,0.00
30,300,01313.96,-00021.97,00550.29,0.45,0.00
31,310,01429.20,00048.34,00599.61,0.47,0.00
32,320,01396.97,00038.57,00492.68,0.48,0.00
33,330,00998.54,00137.70,00659.18,0.48,0.00
34,340,00605.96,00043.46,00671.39,0.48,0.00
35,350,00261.72,00072.75,00785.16,0.46,0.00
36,360,-00185.06,00087.40,01011.72,0.43,0.00
37,370,-00734.86,00017.58,01270.51,0.41,0.00
38,380,-00955.57,-00129.88,01440.43,0.40,0.00
39,390,-01125.00,-00285.64,01493.16,0.39,0.00
40,400,-01005.37,-00309.57,01567.87,0.40,0.00
41,410,-00818.85,-00336.43,01569.82,0.40,0.00
42,420,-00774.90,-00371.58,01500.49,0.41,0.00
43,430,-00635.74,-00411.13,01343.26,0.41,0.00
44,440,-00404.30,-00387.70,01163.57,0.40,0.00
45,450,-00162.11,-00335.94,00953.12,0.38,0.00
46,460,00342.29,-00312.50,00749.02,0.35,0.00
47,470,00924.32,-00251.46,00540.04,0.34,0.00
48,480,01471.19,-00233.89,00408.69,0.33,0.00
49,490,01757.32,-00145.02,00417.48,0.32,0.00
